B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
681,627,822,1128,201,2367,396,0,43920,93,73,66,1056,51,141,0,63,0,18,0,0,369,2366.909090909091,82528089.99173553,43920.0,774.0,267.625
606,654,823,537,189,1720,210,0,18174,39,9,84,1671,60,27,0,69,0,0,0,0,588,1157.2727272727273,14035668.925619839,18174.0,732.2,226.5625
576,654,795,288,189,2472,171,0,25554,72,0,36,1023,9,30,0,6,0,21,0,0,711,1482.1363636363637,27904049.57231405,25554.0,735.0,211.125
633,642,738,321,288,1560,39,21,14817,84,0,36,588,48,30,0,0,0,21,0,0,513,926.3181818181819,9330272.944214875,14817.0,447.0,207.9375
819,525,459,120,477,753,93,54,15405,54,0,43,1398,60,9,0,0,0,0,18,0,390,939.8636363636364,10089695.84504132,15405.0,460.8,185.5
834,750,966,9,1179,294,126,33,7023,0,0,192,636,102,0,0,0,0,18,9,0,387,570.8181818181819,2110948.5123966937,7023.0,231.6,273.5625
1020,672,966,18,1266,3147,156,114,10176,18,10,414,399,102,126,0,0,18,27,0,0,480,869.5,4612555.704545455,10176.0,760.8,321.8125
813,762,928,183,1014,5268,1113,9,5592,18,9,276,561,70,126,0,33,9,87,0,0,528,790.8636363636364,2289317.4814049588,5592.0,1402.4,299.6875
816,762,801,183,1014,3024,537,30,13800,9,0,327,726,45,0,0,33,9,87,0,0,609,1036.909090909091,8190245.0826446265,13800.0,866.4,292.5
747,831,1110,154,915,813,195,18,25473,51,0,327,390,27,18,9,12,9,9,0,0,492,1436.3636363636363,27637759.14049587,25473.0,286.8,293.3125
813,1140,1038,126,729,507,297,27,14832,213,93,972,369,27,18,0,6,9,0,27,0,471,987.0,9265751.181818182,14832.0,240.0,355.125
786,876,957,163,783,1500,396,36,25950,177,93,297,762,69,18,0,0,13,18,66,0,627,1526.6818181818182,28572114.671487592,25950.0,545.4,306.875
675,945,957,200,678,540,234,99,25950,30,154,315,1704,69,48,0,0,9,69,39,0,519,1510.6363636363637,28619481.685950417,25950.0,509.4,296.0625
903,1062,900,237,312,621,180,90,26772,84,102,255,2622,54,60,0,0,0,93,0,18,327,1576.909090909091,30565752.173553728,26772.0,695.4,277.6875
966,1062,804,201,312,444,48,18,27594,18,213,402,2745,69,21,9,30,9,69,0,18,321,1607.8636363636363,32520705.117768597,27594.0,663.0,279.0
888,1128,699,267,501,372,354,36,7002,18,174,402,1383,78,96,9,12,9,90,18,0,336,630.5454545454545,2075441.4297520653,7002.0,439.2,292.125
1410,1116,741,198,897,5136,414,279,22272,36,237,277,918,108,246,9,6,9,18,27,54,390,1581.7272727272727,21520935.743801653,22272.0,1317.0,371.3125
660,1053,1233,69,582,5136,207,135,6144,81,237,192,1269,153,117,9,99,28,60,27,54,492,819.8636363636364,2491619.845041322,6144.0,1354.8,319.9375
573,951,1233,69,594,3211,111,117,225,60,178,630,1461,153,120,42,108,72,51,9,49,501,478.09090909090907,515837.35537190095,225.0,995.6,332.1875
471,597,1105,56,552,204,90,87,63,141,78,2346,366,132,96,51,171,72,30,9,54,498,330.40909090909093,261174.0599173554,63.0,168.6,397.6875
213,597,651,43,552,204,60,45,9,144,279,3282,156,81,51,0,159,42,30,27,27,426,321.72727272727275,455306.65289256204,9.0,100.2,410.5
174,609,552,39,571,127,102,159,9,21,351,3282,114,156,42,9,375,0,33,78,36,111,315.90909090909093,453886.7190082644,9.0,101.6,402.0625
285,459,366,39,330,51,111,84,27,39,213,2197,63,111,9,18,330,0,108,126,54,78,231.72727272727272,200612.652892562,27.0,70.8,294.8125
309,564,429,45,204,105,225,51,27,9,213,759,63,36,66,9,129,51,75,108,54,129,166.36363636363637,35666.776859504134,27.0,87.6,199.6875
285,318,429,93,378,108,273,18,72,27,256,498,39,36,219,18,111,147,9,63,49,156,163.72727272727272,20453.016528925622,72.0,94.8,191.0
138,366,325,93,378,108,117,39,90,81,288,381,63,42,264,60,114,105,30,72,36,93,149.22727272727272,14043.811983471076,90.0,78.0,175.1875
96,366,333,105,378,84,60,51,18,114,216,618,21,18,132,105,126,9,90,36,63,81,141.8181818181818,22079.603305785127,18.0,57.6,175.875
258,234,285,96,231,210,18,18,36,132,150,618,99,9,21,18,75,9,9,9,27,45,118.5,20152.43181818182,36.0,70.8,138.5625
132,108,279,51,102,60,51,36,36,111,210,600,9,111,78,9,135,9,66,27,72,132,110.18181818181819,15574.239669421488,36.0,48.0,134.25
156,81,183,132,147,36,225,27,24,165,210,333,57,111,30,21,156,85,66,96,72,213,119.36363636363636,6273.0495867768595,24.0,90.0,134.5
105,339,183,186,132,69,138,120,12,135,144,180,39,111,51,39,300,144,39,57,63,162,124.9090909090909,6436.264462809917,12.0,79.2,146.25
60,129,174,51,57,9,9,120,54,60,108,336,45,60,63,165,159,162,30,57,27,90,92.04545454545455,5315.225206611571,54.0,57.6,105.1875
54,129,153,39,57,0,18,81,54,9,150,324,9,18,96,135,15,90,9,46,84,27,72.5909090909091,5241.787190082645,54.0,36.0,85.1875
48,100,108,18,75,9,27,30,9,132,141,324,9,18,96,51,15,99,18,75,93,27,69.18181818181819,4830.421487603307,9.0,22.8,87.4375
69,144,90,18,18,21,18,21,36,144,39,307,9,9,39,18,33,99,51,87,36,18,60.18181818181818,4466.3305785123985,36.0,15.0,75.8125
69,153,99,27,54,48,72,63,27,48,39,216,27,18,69,18,42,81,42,48,36,156,66.0,2391.5454545454545,27.0,36.6,77.625
57,117,99,9,84,18,72,42,0,27,85,162,27,18,27,18,42,27,0,27,27,0,44.77272727272727,1695.5392561983467,0.0,30.6,52.0
36,105,63,0,66,9,40,0,0,18,123,174,9,9,27,18,189,81,75,39,81,9,53.22727272727273,2864.1756198347107,0.0,17.0,67.875
30,105,93,0,66,9,9,0,0,39,72,282,0,0,39,9,177,48,117,9,72,18,54.27272727272727,4592.380165289255,0.0,5.4,72.9375
18,73,84,18,66,9,4,0,0,30,42,282,21,0,18,0,36,60,33,36,45,9,40.18181818181818,3377.512396694214,0.0,6.8,53.125
234,9,45,18,54,18,0,9,0,0,111,198,0,0,18,9,36,60,0,18,102,18,43.5,3943.4318181818185,0.0,5.4,58.125
36,18,9,18,54,0,0,9,18,9,111,75,0,0,42,27,81,55,9,90,102,18,35.5,1210.7045454545455,18.0,5.4,46.0
12,18,9,9,36,0,9,0,81,39,70,30,0,0,33,18,72,60,9,90,78,18,31.40909090909091,862.3326446280995,81.0,5.4,36.4375
12,9,18,0,9,0,18,9,9,39,48,144,0,4,18,114,24,96,9,27,0,18,28.40909090909091,1462.878099173554,9.0,27.2,30.0
0,9,45,0,9,0,9,18,0,72,51,144,0,18,108,93,138,105,39,237,18,9,51.0,3758.727272727273,0.0,24.0,62.625
18,9,45,0,4,0,9,27,0,27,27,144,0,18,0,0,36,123,30,72,63,48,31.818181818181817,1467.421487603306,0.0,5.4,42.0625
18,18,18,0,18,0,9,72,0,36,18,96,0,0,9,18,63,123,9,45,63,0,28.772727272727273,1125.539256198347,0.0,5.4,37.875
66,27,9,0,66,0,0,72,27,18,18,60,0,0,9,18,42,121,0,48,63,0,30.181818181818183,1032.9669421487604,27.0,3.6,38.6875
72,9,9,0,66,0,0,18,36,102,24,189,9,0,21,21,12,123,0,57,31,9,36.72727272727273,2221.561983471075,36.0,6.0,46.375
21,0,60,0,18,0,9,9,9,102,39,177,9,0,27,21,6,30,33,9,9,9,27.136363636363637,1599.117768595041,9.0,7.8,34.3125
90,0,0,0,18,0,9,9,0,87,18,60,0,0,27,0,81,96,33,0,9,0,24.40909090909091,1120.3326446280994,0.0,1.8,33.0
75,4,9,0,18,0,0,9,9,0,9,60,0,0,21,0,63,84,21,9,0,0,17.772727272727273,678.5392561983471,9.0,0.0,23.875
0,78,18,0,9,78,0,30,9,0,9,117,0,0,42,9,27,84,21,45,9,0,26.59090909090909,1088.4235537190086,9.0,17.4,30.5625
99,30,9,0,0,0,0,30,9,18,9,162,0,9,0,9,0,55,9,45,9,9,23.227272727272727,1454.448347107438,9.0,3.6,30.25
33,21,9,0,9,0,0,0,4,18,34,84,0,9,0,0,18,96,9,0,13,9,16.636363636363637,641.2314049586777,4.0,1.8,22.0625
6,0,4,0,9,0,0,33,9,9,30,39,9,4,0,21,6,0,0,9,27,0,9.772727272727273,140.3574380165289,9.0,6.8,10.75
6,0,27,0,9,0,0,42,0,30,21,18,9,0,0,198,6,57,0,0,27,0,20.454545454545453,1744.066115702479,0.0,41.4,15.1875
0,4,54,0,52,4,0,9,0,21,21,18,0,0,0,27,12,57,0,9,9,0,13.5,327.8863636363636,0.0,6.2,16.625
21,9,27,0,183,90,0,0,0,42,0,28,21,0,0,9,6,57,0,18,0,9,23.636363636363637,1695.8677685950404,0.0,24.0,25.0
15,0,0,0,105,90,0,0,0,0,0,57,0,0,21,0,27,43,9,9,0,9,17.5,869.25,0.0,18.0,18.4375
0,0,0,0,18,0,0,9,0,0,0,45,0,0,21,0,27,39,9,0,13,9,8.636363636363637,173.23140495867762,0.0,0.0,11.875
0,9,52,0,9,0,0,9,9,0,0,18,0,0,0,0,6,27,9,9,9,0,7.545454545454546,141.24793388429754,9.0,0.0,9.8125
21,9,0,0,9,0,9,0,9,30,0,0,0,0,0,0,6,18,9,0,9,0,5.863636363636363,65.02685950413225,9.0,1.8,6.9375
6,4,9,0,9,0,9,0,0,9,9,0,0,0,0,0,6,9,9,150,27,0,11.636363636363637,950.2314049586778,0.0,1.8,15.4375
0,0,45,0,0,0,0,0,0,18,18,19,0,0,33,0,12,9,9,150,45,0,16.272727272727273,1051.289256198347,0.0,0.0,22.375
0,0,0,0,9,0,0,0,0,0,18,9,0,0,33,0,6,19,0,18,45,0,7.136363636363637,145.4814049586777,0.0,0.0,9.8125
0,0,0,0,0,0,0,33,0,9,9,9,0,0,0,0,6,0,0,27,27,9,5.863636363636363,97.75413223140495,0.0,0.0,8.0625
0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,6,0,0,18,18,9,3.1363636363636362,32.299586776859506,0.0,0.0,4.3125
0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,18,0,0,1.6363636363636365,19.41322314049587,0.0,0.0,2.25
