B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,11.25,0.0,0.0,6.75,7.5,2.25,0.0,11.25,0.0,5.5,4.75,0.0,0.0,0.0,2.25,1.5,5.25,0.0,0.0,3.25,0.0,2.7954545454545454,58.39979338842975,3.125,2.65,2.7083333333333335
0.0,11.25,0.0,0.0,7.2,6.975,2.025,0.0,10.125,0.525,5.4,5.65,0.0,0.1,0.0,2.25,1.65,5.2,0.0,0.225,3.6,0.0,2.8261363636363637,57.80253099173554,2.9375,2.7875,2.779166666666667
0.0,11.25,0.0,0.0,7.65,6.45,1.8,0.0,9.0,1.05,5.3,6.55,0.0,0.2,0.0,2.25,1.8,5.15,0.0,0.45,3.95,0.0,2.856818181818182,57.205268595041325,2.75,2.925,2.85
0.0,11.25,0.0,0.0,8.1,5.925,1.575,0.0,7.875,1.5750000000000002,5.2,7.45,0.0,0.30000000000000004,0.0,2.25,1.95,5.1,0.0,0.675,4.3,0.0,2.8874999999999997,56.60800619834711,2.5625,3.0625,2.9208333333333334
0.0,11.25,0.0,0.0,8.55,5.4,1.35,0.0,6.75,2.1,5.1,8.35,0.0,0.4,0.0,2.25,2.1,5.05,0.0,0.9,4.65,0.0,2.918181818181818,56.0107438016529,2.375,3.2,2.9916666666666667
0.0,11.25,0.0,0.0,9.0,4.875,1.125,0.0,5.625,2.625,5.0,9.25,0.0,0.5,0.0,2.25,2.25,5.0,0.0,1.125,5.0,0.0,2.9488636363636362,55.41348140495869,2.1875,3.3375000000000004,3.0625
0.0,11.25,0.0,0.0,9.45,4.35,0.8999999999999999,0.0,4.5,3.1500000000000004,4.9,10.15,0.0,0.6000000000000001,0.0,2.25,2.4,4.95,0.0,1.35,5.35,0.0,2.9795454545454545,54.81621900826447,2.0,3.475,3.1333333333333333
0.0,11.25,0.0,0.0,9.9,3.8249999999999997,0.675,0.0,3.375,3.6750000000000003,4.8,11.05,0.0,0.7000000000000001,0.0,2.25,2.55,4.9,0.0,1.575,5.699999999999999,0.0,3.0102272727272728,54.218956611570256,1.8125,3.6125000000000003,3.2041666666666666
0.0,11.25,0.0,0.0,10.35,3.3,0.44999999999999996,0.0,2.25,4.2,4.7,11.95,0.0,0.8,0.0,2.25,2.7,4.85,0.0,1.8,6.05,0.0,3.0409090909090906,53.621694214876044,1.625,3.75,3.275
0.0,11.25,0.0,0.0,10.8,2.7749999999999995,0.2250000000000001,0.0,1.125,4.7250000000000005,4.6,12.85,0.0,0.9,0.0,2.25,2.8499999999999996,4.8,0.0,2.025,6.4,0.0,3.071590909090909,53.02443181818183,1.4375,3.8875,3.345833333333333
