B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,9.0,0.0,2.0454545454545454,29.77066115702479,0.0,1.5,5.0
0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.9,9.0,0.0,2.1454545454545455,30.534297520661156,0.0,1.74,4.966666666666667
0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,18.8,0.0,1.8,9.0,0.0,2.2454545454545456,31.29793388429752,0.0,1.98,4.933333333333334
0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,0.0,17.7,0.0,2.7,9.0,0.0,2.3454545454545457,32.061570247933886,0.0,2.2199999999999998,4.9
0.0,0.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0.0,0.0,0.0,0.0,0.0,16.6,0.0,3.6,9.0,0.0,2.4454545454545453,32.82520661157025,0.0,2.46,4.866666666666667
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,15.5,0.0,4.5,9.0,0.0,2.5454545454545454,33.58884297520662,0.0,2.7,4.833333333333334
0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,18.6,0.0,0.0,0.0,0.0,0.0,14.399999999999999,0.0,5.4,9.0,0.0,2.6454545454545455,34.35247933884298,0.0,2.94,4.8
0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,13.299999999999999,0.0,6.3,9.0,0.0,2.7454545454545456,35.11611570247934,0.0,3.1799999999999997,4.766666666666667
0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,0.0,0.0,12.2,0.0,7.2,9.0,0.0,2.8454545454545457,35.87975206611571,0.0,3.42,4.733333333333333
0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,0.0,0.0,0.0,11.1,0.0,8.1,9.0,0.0,2.9454545454545453,36.64338842975207,0.0,3.66,4.7
0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,9.0,0.0,3.0454545454545454,37.40702479338844,0.0,3.9,4.666666666666667
0.0,0.9,0.0,0.0,17.1,0.0,0.0,0.0,0.0,0.9,0.4,18.9,0.0,0.0,0.0,0.0,0.0,9.9,0.0,9.0,8.5,0.0,2.981818181818182,35.07231404958679,0.15,3.69,4.633333333333334
0.0,1.8,0.0,0.0,16.2,0.0,0.0,0.0,0.0,1.8,0.8,16.8,0.0,0.0,0.0,0.0,0.0,9.8,0.0,9.0,8.0,0.0,2.918181818181818,32.73760330578513,0.3,3.48,4.6000000000000005
0.0,2.7,0.0,0.0,15.3,0.0,0.0,0.0,0.0,2.7,1.2000000000000002,14.7,0.0,0.0,0.0,0.0,0.0,9.7,0.0,9.0,7.5,0.0,2.8545454545454545,30.402892561983478,0.44999999999999996,3.27,4.566666666666666
0.0,3.6,0.0,0.0,14.4,0.0,0.0,0.0,0.0,3.6,1.6,12.6,0.0,0.0,0.0,0.0,0.0,9.6,0.0,9.0,7.0,0.0,2.790909090909091,28.068181818181824,0.6,3.06,4.533333333333333
0.0,4.5,0.0,0.0,13.5,0.0,0.0,0.0,0.0,4.5,2.0,10.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,9.0,6.5,0.0,2.7272727272727275,25.73347107438017,0.75,2.85,4.5
0.0,5.4,0.0,0.0,12.6,0.0,0.0,0.0,0.0,5.4,2.4000000000000004,8.399999999999999,0.0,0.0,0.0,0.0,0.0,9.4,0.0,9.0,6.0,0.0,2.6636363636363636,23.39876033057852,0.8999999999999999,2.64,4.466666666666667
0.0,6.3,0.0,0.0,11.7,0.0,0.0,0.0,0.0,6.3,2.8000000000000003,6.299999999999999,0.0,0.0,0.0,0.0,0.0,9.3,0.0,9.0,5.5,0.0,2.6,21.064049586776864,1.05,2.43,4.433333333333334
0.0,7.2,0.0,0.0,10.8,0.0,0.0,0.0,0.0,7.2,3.2,4.199999999999999,0.0,0.0,0.0,0.0,0.0,9.2,0.0,9.0,5.0,0.0,2.536363636363636,18.72933884297521,1.2,2.22,4.3999999999999995
0.0,8.1,0.0,0.0,9.9,0.0,0.0,0.0,0.0,8.1,3.6,2.099999999999998,0.0,0.0,0.0,0.0,0.0,9.1,0.0,9.0,4.5,0.0,2.4727272727272727,16.394628099173556,1.3499999999999999,2.0100000000000002,4.366666666666666
0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,4.0,0.0,2.409090909090909,14.059917355371903,1.5,1.8,4.333333333333333
0.0,8.1,0.0,0.0,8.1,2.1,0.0,0.0,0.0,9.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,8.1,3.6,0.0,2.4272727272727272,16.196280991735538,1.85,1.62,4.35
0.0,7.2,0.0,0.0,7.2,4.2,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,7.2,3.2,0.0,2.4454545454545453,18.33264462809917,2.2,1.44,4.366666666666666
0.0,6.3,0.0,0.0,6.3,6.300000000000001,0.0,0.0,0.0,9.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,11.7,0.0,6.3,2.8,0.0,2.463636363636364,20.469008264462808,2.55,1.26,4.383333333333333
0.0,5.4,0.0,0.0,5.4,8.4,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,5.4,2.4,0.0,2.481818181818182,22.60537190082644,2.9,1.08,4.3999999999999995
0.0,4.5,0.0,0.0,4.5,10.5,0.0,0.0,0.0,9.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,13.5,0.0,4.5,2.0,0.0,2.5,24.741735537190074,3.25,0.9000000000000001,4.416666666666666
0.0,3.5999999999999996,0.0,0.0,3.5999999999999996,12.600000000000001,0.0,0.0,0.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,3.5999999999999996,1.5999999999999996,0.0,2.518181818181818,26.878099173553707,3.5999999999999996,0.72,4.433333333333334
0.0,2.7,0.0,0.0,2.7,14.700000000000001,0.0,0.0,0.0,9.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,2.7,1.1999999999999997,0.0,2.536363636363636,29.014462809917344,3.9499999999999997,0.54,4.45
0.0,1.7999999999999998,0.0,0.0,1.7999999999999998,16.8,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,1.7999999999999998,0.7999999999999998,0.0,2.5545454545454547,31.15082644628098,4.3,0.3600000000000001,4.466666666666667
0.0,0.9000000000000004,0.0,0.0,0.9000000000000004,18.900000000000002,0.0,0.0,0.0,9.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,17.1,0.0,0.9000000000000004,0.3999999999999999,0.0,2.5727272727272728,33.287190082644614,4.65,0.18000000000000016,4.483333333333333
0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,2.590909090909091,35.42355371900825,5.0,0.0,4.5
0.0,0.0,0.0,0.0,0.0,18.9,0.0,0.0,0.0,8.1,8.1,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.0,0.0,0.0,0.9,2.3727272727272726,32.23264462809916,4.5,0.09,4.05
0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,1.8,2.1545454545454543,29.041735537190068,4.0,0.18,3.6
0.0,0.0,0.0,0.0,0.0,14.7,0.0,0.0,0.0,6.3,6.3,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,2.7,1.9363636363636363,25.85082644628098,3.5,0.27,3.15
0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,3.6,1.7181818181818183,22.65991735537189,3.0,0.36,2.7
0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,4.5,1.5,19.4690082644628,2.5,0.44999999999999996,2.25
0.0,0.0,0.0,0.0,0.0,8.399999999999999,0.0,0.0,0.0,3.5999999999999996,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,7.199999999999999,0.0,0.0,0.0,5.4,1.2818181818181817,16.278099173553713,2.0,0.54,1.7999999999999998
0.0,0.0,0.0,0.0,0.0,6.299999999999999,0.0,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,0.0,6.3,1.0636363636363637,13.087190082644621,1.5,0.63,1.35
0.0,0.0,0.0,0.0,0.0,4.199999999999999,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,7.2,0.8454545454545455,9.896280991735534,1.0,0.72,0.8999999999999999
0.0,0.0,0.0,0.0,0.0,2.099999999999998,0.0,0.0,0.0,0.9000000000000004,0.9000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,1.8000000000000007,0.0,0.0,0.0,8.1,0.6272727272727272,6.705371900826446,0.5,0.8099999999999999,0.4500000000000002
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.4090909090909091,3.514462809917356,0.0,0.9,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9.6,0.0,0.0,1.8,0.0,9.0,0.9681818181818183,43.66301652892562,0.0,1.9500000000000002,0.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,19.2,0.0,0.0,3.6,0.0,9.0,1.5272727272727273,83.81157024793389,0.0,3.0,0.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,0.0,28.799999999999997,0.0,0.0,5.4,0.0,9.0,2.0863636363636364,123.96012396694215,0.0,4.050000000000001,0.8999999999999999
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,38.4,0.0,0.0,7.2,0.0,9.0,2.6454545454545455,164.1086776859504,0.0,5.1000000000000005,1.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,48.0,0.0,0.0,9.0,0.0,9.0,3.2045454545454546,204.25723140495865,0.0,6.15,1.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0,0.0,57.599999999999994,0.0,0.0,10.8,0.0,9.0,3.7636363636363637,244.40578512396692,0.0,7.200000000000001,1.7999999999999998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,67.2,0.0,0.0,12.6,0.0,9.0,4.322727272727272,284.5543388429752,0.0,8.25,2.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0,0.0,76.8,0.0,0.0,14.4,0.0,9.0,4.881818181818182,324.70289256198345,0.0,9.3,2.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0,0.0,86.39999999999999,0.0,0.0,16.2,0.0,9.0,5.4409090909090905,364.8514462809917,0.0,10.350000000000001,2.6999999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,96.0,0.0,0.0,18.0,0.0,9.0,6.0,405.0,0.0,11.4,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.4,0.0,8.1,0.0,0.0,86.4,0.0,0.0,24.9,0.0,8.1,5.8954545454545455,397.2588842975207,0.15,10.3,4.3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.8,0.0,7.2,0.0,0.0,76.8,0.0,0.0,31.8,0.0,7.2,5.790909090909091,389.51776859504133,0.3,9.2,5.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,1.2000000000000002,0.0,6.3,0.0,0.0,67.2,0.0,0.0,38.7,0.0,6.3,5.6863636363636365,381.77665289256197,0.44999999999999996,8.1,6.9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,1.6,0.0,5.4,0.0,0.0,57.6,0.0,0.0,45.6,0.0,5.4,5.581818181818182,374.03553719008266,0.6,7.0,8.2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.5,2.0,0.0,4.5,0.0,0.0,48.0,0.0,0.0,52.5,0.0,4.5,5.477272727272727,366.29442148760336,0.75,5.9,9.5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,5.4,2.4000000000000004,0.0,3.5999999999999996,0.0,0.0,38.400000000000006,0.0,0.0,59.400000000000006,0.0,3.5999999999999996,5.372727272727273,358.553305785124,0.8999999999999999,4.8,10.8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,6.3,2.8000000000000003,0.0,2.7,0.0,0.0,28.799999999999997,0.0,0.0,66.30000000000001,0.0,2.7,5.268181818181818,350.81219008264463,1.05,3.6999999999999993,12.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,7.2,3.2,0.0,1.7999999999999998,0.0,0.0,19.200000000000003,0.0,0.0,73.2,0.0,1.7999999999999998,5.163636363636363,343.0710743801653,1.2,2.5999999999999996,13.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,8.1,3.6,0.0,0.9000000000000004,0.0,0.0,9.600000000000009,0.0,0.0,80.1,0.0,0.9000000000000004,5.059090909090909,335.329958677686,1.3499999999999999,1.5,14.700000000000001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,4.954545454545454,327.58884297520666,1.5,0.4,16.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1754.7,9.0,9.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.1,0.0,0.0,84.65454545454546,1335542.879752066,293.95,0.36000000000000004,15.85
