B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.5,0.0,0.0,0.0,4.5,0.0,0.0,0.0,4.5,0.0,0.0,1.9318181818181819,88.72004132231403,0.0,0.9,2.375
0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,32.25,0.0,0.0,0.0,4.05,0.3,0.0,0.0,4.5,0.0,0.0,1.915909090909091,84.6251033057851,0.0,1.02,2.315625
0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,3.6,0.6,0.0,0.0,4.5,0.0,0.0,1.9000000000000001,80.53016528925619,0.0,1.1400000000000001,2.25625
0.0,0.0,0.0,0.0,0.0,0.0,3.1500000000000004,0.0,0.0,0.0,0.0,29.75,0.0,0.0,0.0,3.15,0.8999999999999999,0.0,0.0,4.5,0.0,0.0,1.884090909090909,76.43522727272727,0.0,1.2600000000000002,2.196875
0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,28.5,0.0,0.0,0.0,2.7,1.2,0.0,0.0,4.5,0.0,0.0,1.8681818181818182,72.34028925619835,0.0,1.3800000000000001,2.1375
0.0,0.0,0.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,27.25,0.0,0.0,0.0,2.25,1.5,0.0,0.0,4.5,0.0,0.0,1.8522727272727273,68.24535123966942,0.0,1.5,2.078125
0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.0,0.0,4.5,0.0,0.0,1.8363636363636364,64.1504132231405,0.0,1.62,2.01875
0.0,0.0,0.0,0.0,0.0,0.0,7.3500000000000005,0.0,0.0,0.0,0.0,24.75,0.0,0.0,0.0,1.35,2.1,0.0,0.0,4.5,0.0,0.0,1.8204545454545455,60.05547520661158,0.0,1.7400000000000002,1.959375
0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,23.5,0.0,0.0,0.0,0.8999999999999999,2.4,0.0,0.0,4.5,0.0,0.0,1.8045454545454545,55.96053719008266,0.0,1.8600000000000003,1.9
0.0,0.0,0.0,0.0,0.0,0.0,9.450000000000001,0.0,0.0,0.0,0.0,22.25,0.0,0.0,0.0,0.4500000000000002,2.6999999999999997,0.0,0.0,4.5,0.0,0.0,1.7886363636363636,51.86559917355374,0.0,1.9800000000000004,1.8406250000000002
0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.5,0.0,0.0,1.7727272727272727,47.77066115702482,0.0,2.1,1.78125
0.0,0.0,0.0,0.0,0.45,0.0,9.45,0.0,0.0,0.0,0.45,20.85,0.0,0.0,0.45,0.45,3.0,0.0,0.0,4.05,0.0,0.0,1.7795454545454545,46.59080578512399,0.0,1.98,1.828125
0.0,0.0,0.0,0.0,0.9,0.0,8.4,0.0,0.0,0.0,0.9,20.7,0.0,0.0,0.9,0.9,3.0,0.0,0.0,3.6,0.0,0.0,1.7863636363636364,45.41095041322316,0.0,1.86,1.875
0.0,0.0,0.0,0.0,1.35,0.0,7.35,0.0,0.0,0.0,1.35,20.55,0.0,0.0,1.35,1.35,3.0,0.0,0.0,3.15,0.0,0.0,1.7931818181818182,44.23109504132233,0.0,1.74,1.921875
0.0,0.0,0.0,0.0,1.8,0.0,6.3,0.0,0.0,0.0,1.8,20.4,0.0,0.0,1.8,1.8,3.0,0.0,0.0,2.7,0.0,0.0,1.8,43.0512396694215,0.0,1.62,1.96875
0.0,0.0,0.0,0.0,2.25,0.0,5.25,0.0,0.0,0.0,2.25,20.25,0.0,0.0,2.25,2.25,3.0,0.0,0.0,2.25,0.0,0.0,1.8068181818181817,41.87138429752067,0.0,1.5,2.015625
0.0,0.0,0.0,0.0,2.7,0.0,4.199999999999999,0.0,0.0,0.0,2.7,20.1,0.0,0.0,2.7,2.7,3.0,0.0,0.0,1.7999999999999998,0.0,0.0,1.8136363636363635,40.69152892561984,0.0,1.38,2.0625
0.0,0.0,0.0,0.0,3.15,0.0,3.1499999999999995,0.0,0.0,0.0,3.15,19.95,0.0,0.0,3.15,3.15,3.0,0.0,0.0,1.35,0.0,0.0,1.8204545454545453,39.511673553719014,0.0,1.2599999999999998,2.109375
0.0,0.0,0.0,0.0,3.6,0.0,2.0999999999999996,0.0,0.0,0.0,3.6,19.8,0.0,0.0,3.6,3.6,3.0,0.0,0.0,0.8999999999999999,0.0,0.0,1.8272727272727272,38.33181818181818,0.0,1.14,2.15625
0.0,0.0,0.0,0.0,4.05,0.0,1.049999999999999,0.0,0.0,0.0,4.05,19.65,0.0,0.0,4.05,4.05,3.0,0.0,0.0,0.4500000000000002,0.0,0.0,1.834090909090909,37.15196280991735,0.0,1.0199999999999998,2.203125
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,19.5,0.0,0.0,4.5,4.5,3.0,0.0,0.0,0.0,0.0,0.0,1.8409090909090908,35.97210743801652,0.0,0.9,2.25
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,19.05,0.0,0.0,4.05,4.5,2.7,0.0,0.0,0.0,0.0,0.0,1.7863636363636364,34.63698347107437,0.0,0.9,2.175
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,18.6,0.0,0.0,3.6,4.5,2.4,0.0,0.0,0.0,0.0,0.0,1.7318181818181817,33.301859504132224,0.0,0.9,2.1
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,18.15,0.0,0.0,3.15,4.5,2.1,0.0,0.0,0.0,0.0,0.0,1.6772727272727272,31.966735537190075,0.0,0.9,2.025
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,17.7,0.0,0.0,2.7,4.5,1.8,0.0,0.0,0.0,0.0,0.0,1.6227272727272726,30.631611570247927,0.0,0.9,1.95
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,17.25,0.0,0.0,2.25,4.5,1.5,0.0,0.0,0.0,0.0,0.0,1.5681818181818181,29.296487603305778,0.0,0.9,1.875
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,16.8,0.0,0.0,1.7999999999999998,4.5,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,1.5136363636363637,27.961363636363632,0.0,0.9,1.8
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,16.35,0.0,0.0,1.35,4.5,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,1.459090909090909,26.626239669421484,0.0,0.9,1.725
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,15.9,0.0,0.0,0.8999999999999999,4.5,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,1.4045454545454545,25.291115702479335,0.0,0.9,1.65
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,15.45,0.0,0.0,0.4500000000000002,4.5,0.30000000000000027,0.0,0.0,0.0,0.0,0.0,1.3499999999999999,23.955991735537186,0.0,0.9,1.5750000000000002
0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,4.5,15.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2954545454545454,22.620867768595037,0.0,0.9,1.5
0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,4.05,15.45,0.0,0.0,0.0,4.05,0.75,0.0,0.0,0.0,0.0,0.0,1.2977272727272726,22.879648760330575,0.0,0.81,1.53125
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.6,15.9,0.0,0.0,0.0,3.6,1.5,0.0,0.0,0.0,0.0,0.0,1.3,23.138429752066113,0.0,0.72,1.5625
0.0,0.0,0.0,0.0,3.75,0.0,0.0,0.0,0.0,0.0,3.15,16.35,0.0,0.0,0.0,3.15,2.25,0.0,0.0,0.0,0.0,0.0,1.3022727272727272,23.39721074380165,0.0,0.63,1.59375
0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,2.7,16.8,0.0,0.0,0.0,2.7,3.0,0.0,0.0,0.0,0.0,0.0,1.3045454545454545,23.65599173553719,0.0,0.54,1.625
0.0,0.0,0.0,0.0,3.25,0.0,0.0,0.0,0.0,0.0,2.25,17.25,0.0,0.0,0.0,2.25,3.75,0.0,0.0,0.0,0.0,0.0,1.3068181818181817,23.914772727272727,0.0,0.45000000000000007,1.65625
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.7999999999999998,17.7,0.0,0.0,0.0,1.7999999999999998,4.5,0.0,0.0,0.0,0.0,0.0,1.309090909090909,24.173553719008268,0.0,0.36,1.6875
0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,1.35,18.15,0.0,0.0,0.0,1.35,5.25,0.0,0.0,0.0,0.0,0.0,1.3113636363636363,24.432334710743806,0.0,0.27,1.71875
0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.8999999999999999,18.6,0.0,0.0,0.0,0.8999999999999999,6.0,0.0,0.0,0.0,0.0,0.0,1.3136363636363635,24.691115702479344,0.0,0.18000000000000005,1.75
