Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
8/8/2020,0.4727 ,11:20:42,3.99125,0,0,0,60,16,3,3,0,0,0,0,0,0,0,0,22.91,43.268555,101313.5313,0.954908
8/8/2020,0.4728 ,11:20:52,3.99875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.92,44.263672,101315.7813,0.730127
8/8/2020,0.4729 ,11:21:02,4.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.93,43.618164,101317.8906,0.591842
8/8/2020,0.4731 ,11:21:12,3.9925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.940001,43.415039,101313.8984,0.924233
8/8/2020,0.4732 ,11:21:22,3.99125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.950001,43.295898,101317.9688,0.585304
8/8/2020,0.4733 ,11:21:32,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.950001,43.248047,101324.4531,0.045757
8/8/2020,0.4734 ,11:21:42,4.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.950001,43.188477,101321.625,0.281083
8/8/2020,0.4735 ,11:21:52,4.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.959999,43.15332,101332.7656,-0.646613
8/8/2020,0.4736 ,11:22:02,4.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.959999,43.212891,101329.9375,-0.411303
8/8/2020,0.4738 ,11:22:12,3.9875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.959999,43.189453,101331.7656,-0.563148
8/8/2020,0.4739 ,11:22:22,3.99625,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,22.959999,43.128906,101331.3516,-0.528958
8/8/2020,0.4740 ,11:22:32,3.98375,0,0,0,99,23,0,0,0,0,0,0,0,0,0,0,22.82,43.116211,101311.2031,1.148515
8/8/2020,0.4741 ,11:22:42,3.98625,0,0,0,117,23,0,0,0,0,0,0,0,0,0,0,22.950001,43.128906,101330.1094,-0.425381
8/8/2020,0.4742 ,11:22:52,3.99875,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,22.950001,43.128906,101332.9375,-0.660691
8/8/2020,0.4743 ,11:23:02,4.00125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.959999,43.176758,101336.0078,-0.917112
8/8/2020,0.4744 ,11:23:12,3.98875,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,22.969999,43.118164,101333.4609,-0.703931
