Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env
8/8/2020,0.4682 ,11:14:13,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4683 ,11:14:23,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4684 ,11:14:33,3.9725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4686 ,11:14:43,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4687 ,11:14:53,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4690 ,11:15:20,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4691 ,11:15:30,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4692 ,11:15:40,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4693 ,11:15:50,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4694 ,11:16:00,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4697 ,11:16:20,3.96625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4698 ,11:16:30,3.96625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4699 ,11:16:40,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4700 ,11:16:50,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4701 ,11:17:00,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4704 ,11:17:20,3.97125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4705 ,11:17:30,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4706 ,11:17:40,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4707 ,11:17:50,3.96625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4708 ,11:18:00,3.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4711 ,11:18:20,3.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4712 ,11:18:30,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4713 ,11:18:40,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4714 ,11:18:50,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4715 ,11:19:00,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4718 ,11:19:20,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4719 ,11:19:30,3.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4720 ,11:19:40,3.96375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4721 ,11:19:50,3.96625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4722 ,11:20:00,3.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4725 ,11:20:20,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4726 ,11:20:30,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4727 ,11:20:40,3.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4728 ,11:20:50,3.9675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4729 ,11:21:00,3.96875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4731 ,11:21:20,3.96625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4733 ,11:21:30,3.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4734 ,11:21:40,3.96375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/8/2020,0.4735 ,11:21:50,3.96375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
