Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
8/8/2020,0.4489 ,10:46:25,3.80875,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,20.57,49.205078,101170.75,12.850065
8/8/2020,0.4490 ,10:46:35,3.81625,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,21.139999,49.039062,101262.6563,5.19145
8/8/2020,0.4491 ,10:46:45,3.82375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.15,49.053711,101259.75,5.433935
8/8/2020,0.4492 ,10:46:55,3.82125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.18,48.99707,101259.3984,5.463114
8/8/2020,0.4494 ,10:47:05,3.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.209999,48.927734,101263.25,5.142149
8/8/2020,0.4495 ,10:47:15,3.82375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.219999,48.869141,101259.4141,5.462108
8/8/2020,0.4496 ,10:47:25,3.82375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.23,48.797852,101256.6016,5.696047
8/8/2020,0.4497 ,10:47:35,3.81125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.24,48.714844,101256.0313,5.743842
8/8/2020,0.4498 ,10:47:45,3.81125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.280001,48.65918,101250.2266,6.227334
8/8/2020,0.4499 ,10:47:55,3.82375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.280001,48.599609,101251.0781,6.15589
8/8/2020,0.4501 ,10:48:05,3.81125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32,48.555664,101261.1719,5.315711
8/8/2020,0.4502 ,10:48:15,3.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.33,48.413086,101261.4219,5.295084
8/8/2020,0.4503 ,10:48:25,3.82125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.34,48.450195,101261.7813,5.264899
8/8/2020,0.4504 ,10:48:35,3.81875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.370001,48.693359,101263.8203,5.09486
8/8/2020,0.4505 ,10:48:45,3.81875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.389999,48.455078,101256.7422,5.684475
8/8/2020,0.4506 ,10:48:55,3.81875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4,48.277344,101255.2344,5.809748
8/8/2020,0.4508 ,10:49:05,3.80625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,48.217773,101256.4219,5.71114
8/8/2020,0.4509 ,10:49:15,3.81875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.42,48.134766,101259.9922,5.413812
8/8/2020,0.4511 ,10:49:33,3.8175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.459999,48.186523,101262.8125,5.178873
