Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(Pa),Alti(m)
8/8/2020,0.4945 ,11:52:04,3.89875,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,22.98,44.169922,101375.0313,-4.164567
8/8/2020,0.4946 ,11:52:14,3.90875,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,22.98,44.146484,101377.7188,-4.38773
8/8/2020,0.4947 ,11:52:24,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99,44.075195,101374.3125,-4.104252
8/8/2020,0.4948 ,11:52:34,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.99,44.098633,101368.6719,-3.634789
8/8/2020,0.4950 ,11:52:44,3.91,0,0,0,129,43,3,0,0,0,0,0,0,0,0,0,22.99,44.098633,101372.9063,-3.987643
8/8/2020,0.4951 ,11:52:54,3.91125,0,0,0,294,98,24,3,0,0,1,1,2,1,1,2,22.99,44.075195,101374.7344,-4.139436
8/8/2020,0.4952 ,11:53:04,3.90125,0,0,0,300,100,20,3,0,0,0,1,2,0,1,2,23.01,44.051758,101376.8047,-4.312338
8/8/2020,0.4953 ,11:53:14,3.91125,0,0,0,480,160,16,0,0,0,3,3,3,3,3,3,23,44.063477,101372.1563,-3.925316
8/8/2020,0.4954 ,11:53:24,3.9125,0,0,0,273,87,17,3,3,0,0,1,3,0,1,3,23,44.316406,101374.9766,-4.159541
8/8/2020,0.4955 ,11:53:34,3.91125,0,0,0,126,38,20,6,6,3,0,0,4,0,0,4,23.01,44.112305,101381.4531,-4.699346
8/8/2020,0.4956 ,11:53:44,3.91125,0,0,0,51,13,3,3,3,3,0,0,1,0,0,1,23,44.087891,101374.9766,-4.159541
8/8/2020,0.4958 ,11:53:54,3.91125,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,23,44.076172,101372.1563,-3.925316
8/8/2020,0.4959 ,11:54:04,3.90125,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,23.01,44.063477,101371.1563,-3.841878
8/8/2020,0.4960 ,11:54:14,3.90875,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23,44.063477,101369.3281,-3.69008
8/8/2020,0.4963 ,11:54:36,3.91125,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23,44.063477,101370.3281,-3.773519
8/8/2020,0.4964 ,11:54:53,3.91125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44.0625,101368.5,-3.620714
8/8/2020,0.4966 ,11:55:10,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44.026367,101367.0938,-3.504099
8/8/2020,0.4968 ,11:55:27,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,44.027344,101372.1563,-3.925316
8/8/2020,0.4970 ,11:55:44,3.90875,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,23,44.015625,101369.3281,-3.69008
8/8/2020,0.4972 ,11:55:54,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.01,43.980469,101368.75,-3.641826
8/8/2020,0.4973 ,11:56:04,3.9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.01,43.967773,101375.8125,-4.229908
8/8/2020,0.4974 ,11:56:14,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02,45.162109,101371.8516,-3.900184
8/8/2020,0.4975 ,11:56:24,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02,44.198242,101375.6406,-4.215835
8/8/2020,0.4976 ,11:56:34,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.02,44.041016,101373.6797,-4.051979
8/8/2020,0.4977 ,11:56:44,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.030001,43.995117,101374.3438,-4.107268
8/8/2020,0.4978 ,11:56:54,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.040001,43.958984,101379.4063,-4.528461
8/8/2020,0.4980 ,11:57:04,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999,43.97168,101373.0469,-3.999706
8/8/2020,0.4981 ,11:57:14,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.923828,101375.2813,-4.185678
8/8/2020,0.4982 ,11:57:24,3.89875,0,0,0,114,34,3,0,0,0,1,1,1,1,1,1,23.049999,43.912109,101373.4531,-4.033885
8/8/2020,0.4983 ,11:57:34,3.9075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.923828,101371.4609,-3.86701
8/8/2020,0.4984 ,11:57:44,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.924805,101370.4688,-3.785582
8/8/2020,0.4985 ,11:57:54,3.91,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.059999,43.876953,101371.875,-3.902195
8/8/2020,0.4987 ,11:58:04,3.90125,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.059999,43.852539,101368.0547,-3.583518
8/8/2020,0.4988 ,11:58:14,3.90875,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.07,43.888672,101374.1172,-4.088169
8/8/2020,0.4989 ,11:58:24,3.90875,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.059999,43.900391,101369.0469,-3.666958
8/8/2020,0.4990 ,11:58:34,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.864258,101378.3516,-4.441007
8/8/2020,0.4991 ,11:58:44,3.90125,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,23.059999,43.900391,101370.4688,-3.785582
8/8/2020,0.4992 ,11:58:54,3.89875,0,0,0,9,3,3,3,0,0,0,0,0,0,0,0,23.059999,43.887695,101372.875,-3.985632
8/8/2020,0.4994 ,11:59:04,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.887695,101373.8672,-4.067058
8/8/2020,0.4995 ,11:59:14,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.887695,101367.2266,-3.515157
8/8/2020,0.4996 ,11:59:24,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.876953,101370.875,-3.818757
8/8/2020,0.4997 ,11:59:34,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.900391,101372.875,-3.985632
8/8/2020,0.4998 ,11:59:44,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.887695,101375.2813,-4.185678
8/8/2020,0.4999 ,11:59:54,3.9075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.887695,101374.2813,-4.102242
8/8/2020,0.5000 ,12:00:04,3.90875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.049999,43.887695,101370.6328,-3.798651
8/8/2020,0.5002 ,12:00:14,3.8925,0,0,0,144,48,0,0,0,0,0,0,0,0,0,0,23.049999,43.900391,101370.6328,-3.798651
8/8/2020,0.5003 ,12:00:24,3.9025,0,0,0,189,63,0,0,0,0,0,0,0,0,0,0,23.049999,43.900391,101377.6875,-4.38572
8/8/2020,0.5004 ,12:00:34,3.90625,0,0,0,45,15,0,0,0,0,0,0,0,0,0,0,23.059999,43.923828,101378.1094,-4.420903
8/8/2020,0.5005 ,12:00:44,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.059999,43.864258,101373.2891,-4.019811
8/8/2020,0.5006 ,12:00:54,3.89625,0,0,0,180,56,3,0,0,0,0,0,0,0,0,0,23.07,43.888672,101374.1172,-4.088169
8/8/2020,0.5007 ,12:01:04,3.90375,0,0,0,912,292,91,7,0,0,4,11,11,4,11,11,23.07,43.9375,101377.7656,-4.391751
8/8/2020,0.5009 ,12:01:14,3.90625,0,0,0,594,194,45,0,0,0,3,5,5,3,5,5,23.07,43.817383,101373.5313,-4.039916
8/8/2020,0.5010 ,12:01:24,3.89625,0,0,0,231,77,14,0,0,0,0,1,1,0,1,1,23.07,43.84082,101372.125,-3.9223
8/8/2020,0.5011 ,12:01:34,3.90375,0,0,0,231,77,18,3,3,3,0,1,3,0,1,3,23.07,43.876953,101374.1172,-4.088169
8/8/2020,0.5012 ,12:01:44,3.9025,0,0,0,315,105,24,3,3,3,0,1,4,0,1,4,23.059999,43.888672,101376.5234,-4.289217
8/8/2020,0.5013 ,12:01:54,3.89625,0,0,0,237,75,12,0,0,0,0,0,0,0,0,0,23.059999,43.900391,101373.7031,-4.05399
8/8/2020,0.5014 ,12:02:04,3.90625,0,0,0,60,17,3,0,0,0,0,0,0,0,0,0,23.07,43.913086,101374.1172,-4.088169
8/8/2020,0.5016 ,12:02:14,3.90625,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,23.07,43.889648,101374.5313,-4.123353
8/8/2020,0.5017 ,12:02:24,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.914062,101372.125,-3.9223
8/8/2020,0.5018 ,12:02:34,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.865234,101373.5313,-4.039916
8/8/2020,0.5019 ,12:02:44,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.900391,101376.9375,-4.323396
8/8/2020,0.5020 ,12:02:54,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.915039,101375.3594,-4.191709
8/8/2020,0.5021 ,12:03:04,3.90375,0,0,0,45,7,0,0,0,0,0,0,0,0,0,0,23.07,43.876953,101368.4688,-3.618704
8/8/2020,0.5022 ,12:03:14,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.876953,101368.4688,-3.618704
8/8/2020,0.5024 ,12:03:24,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.07,43.901367,101370.2969,-3.770503
8/8/2020,0.5027 ,12:03:52,3.89375,0,0,0,108,25,0,0,0,0,0,0,0,0,0,0,23.049999,43.923828,101373.4531,-4.033885
8/8/2020,0.5028 ,12:04:02,3.89375,0,0,0,189,52,0,0,0,0,0,0,0,0,0,0,23.07,43.9375,101375.9453,-4.240966
8/8/2020,0.5029 ,12:04:12,3.905,0,0,0,102,34,0,0,0,0,0,0,0,0,0,0,23.07,43.914062,101376.3594,-4.275144
8/8/2020,0.5030 ,12:04:22,3.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.08,44.05957,101375.6406,-4.215835
8/8/2020,0.5031 ,12:04:32,3.88625,0,0,0,306,87,0,0,0,0,0,0,0,0,0,0,23.120001,43.96582,101376.375,-4.276149
8/8/2020,0.5033 ,12:04:42,3.9,0,0,0,267,85,0,0,0,0,0,0,0,0,0,0,23.110001,43.856445,101382.6094,-4.795844
8/8/2020,0.5034 ,12:04:52,3.90125,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.1,43.808594,101370.4844,-3.786588
8/8/2020,0.5035 ,12:05:02,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.110001,43.820312,101373.7266,-4.056
8/8/2020,0.5036 ,12:05:12,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.110001,43.808594,101376.9688,-4.326411
8/8/2020,0.5037 ,12:05:22,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.110001,43.833008,101373.7266,-4.056
8/8/2020,0.5038 ,12:05:32,3.90375,0,0,0,45,15,0,0,0,0,0,0,0,0,0,0,23.120001,43.821289,101373.5625,-4.041927
8/8/2020,0.5040 ,12:05:42,3.905,0,0,0,66,22,3,3,0,0,0,0,0,0,0,0,23.120001,43.821289,101374.9688,-4.159541
8/8/2020,0.5041 ,12:05:52,3.90625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.80957,101374.9688,-4.159541
8/8/2020,0.5042 ,12:06:02,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.821289,101372.1484,-3.924311
8/8/2020,0.5043 ,12:06:12,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.821289,101374,-4.079121
8/8/2020,0.5045 ,12:06:27,3.905,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.110001,43.772461,101367.0781,-3.503094
8/8/2020,0.5046 ,12:06:37,3.905,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.110001,43.78418,101374.5547,-4.125363
8/8/2020,0.5047 ,12:06:47,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.760742,101376.375,-4.276149
8/8/2020,0.5048 ,12:06:57,3.8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.797852,101377.2422,-4.348526
8/8/2020,0.5049 ,12:07:07,3.89375,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.120001,43.833984,101375.8281,-4.230914
8/8/2020,0.5051 ,12:07:17,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,44.014648,101376.8281,-4.314348
8/8/2020,0.5052 ,12:07:27,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.120001,43.90625,101372.5938,-3.961506
8/8/2020,0.5053 ,12:07:37,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.129999,43.834961,101376.4922,-4.286202
8/8/2020,0.5054 ,12:07:47,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.139999,43.811523,101373.0859,-4.002721
8/8/2020,0.5055 ,12:07:57,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,43.799805,101375.7422,-4.223877
8/8/2020,0.5056 ,12:08:07,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,43.776367,101374.75,-4.141447
8/8/2020,0.5058 ,12:08:17,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.765625,101379.2578,-4.516398
8/8/2020,0.5059 ,12:08:27,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.75293,101377.8438,-4.398787
8/8/2020,0.5060 ,12:08:37,3.90375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.753906,101383.9063,-4.903399
8/8/2020,0.5061 ,12:08:47,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.790039,101381.5,-4.703366
8/8/2020,0.5062 ,12:08:57,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.766602,101375.8516,-4.232924
8/8/2020,0.5063 ,12:09:07,3.8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.766602,101373.4453,-4.032879
8/8/2020,0.5064 ,12:09:17,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.77832,101373.0313,-3.997695
8/8/2020,0.5066 ,12:09:27,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.790039,101381.9141,-4.737543
8/8/2020,0.5067 ,12:09:37,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.802734,101380.5,-4.619935
8/8/2020,0.5068 ,12:09:47,3.9025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.814453,101375.8516,-4.232924
8/8/2020,0.5070 ,12:10:04,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.814453,101380.9219,-4.655117
8/8/2020,0.5072 ,12:10:21,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.790039,101377.6797,-4.384715
8/8/2020,0.5074 ,12:10:38,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.814453,101373.8594,-4.067058
8/8/2020,0.5076 ,12:10:55,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.802734,101374.0313,-4.081132
8/8/2020,0.5078 ,12:11:12,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.802734,101374.0313,-4.081132
8/8/2020,0.5079 ,12:11:22,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.790039,101378.6797,-4.468148
8/8/2020,0.5080 ,12:11:32,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.802734,101361.3125,-3.022544
8/8/2020,0.5081 ,12:11:42,3.89375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.850586,101375.8516,-4.232924
8/8/2020,0.5082 ,12:11:52,3.89375,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.16,43.814453,101382.9141,-4.820973
8/8/2020,0.5084 ,12:12:02,3.89375,0,0,0,216,65,3,3,3,0,0,0,2,0,0,2,23.16,43.802734,101377.2656,-4.350537
8/8/2020,0.5085 ,12:12:12,3.90125,0,0,0,294,91,13,6,6,3,0,0,5,0,0,5,23.17,43.766602,101374.8594,-4.150494
8/8/2020,0.5086 ,12:12:22,3.90125,0,0,0,120,32,7,3,3,3,0,0,2,0,0,2,23.17,43.802734,101368.2109,-3.597593
8/8/2020,0.5088 ,12:12:40,3.8875,0,0,0,201,63,21,6,3,3,0,0,4,0,0,4,23.18,43.754883,101369.4531,-3.700133
8/8/2020,0.5090 ,12:12:58,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.744141,101372.1094,-3.921295
8/8/2020,0.5092 ,12:13:16,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.695312,101370.7031,-3.804683
8/8/2020,0.5094 ,12:13:34,3.8975,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,23.18,43.707031,101381.1641,-4.675221
8/8/2020,0.5096 ,12:13:52,3.90125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.744141,101375.9375,-4.239961
8/8/2020,0.5097 ,12:14:02,3.89375,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,23.18,43.682617,101372.2813,-3.936374
8/8/2020,0.5099 ,12:14:12,3.89125,0,0,0,66,22,0,0,0,0,0,0,0,0,0,0,23.17,43.706055,101378.5078,-4.454075
8/8/2020,0.5100 ,12:14:22,3.8925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.708008,101377.3438,-4.356568
8/8/2020,0.5101 ,12:14:32,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.708008,101368.875,-3.651879
8/8/2020,0.5102 ,12:14:42,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.671875,101370.7031,-3.804683
8/8/2020,0.5103 ,12:14:52,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.190001,43.599609,101378.0313,-4.414871
8/8/2020,0.5104 ,12:15:02,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.588867,101377.8672,-4.400798
8/8/2020,0.5106 ,12:15:12,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.209999,43.56543,101379.1094,-4.504336
8/8/2020,0.5107 ,12:15:22,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.552734,101375.4609,-4.200757
8/8/2020,0.5108 ,12:15:32,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.209999,43.553711,101377.2813,-4.351542
8/8/2020,0.5109 ,12:15:42,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.552734,101370.8125,-3.81373
8/8/2020,0.5110 ,12:15:52,3.9,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.209999,43.529297,101376.2891,-4.269113
8/8/2020,0.5111 ,12:16:02,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.209999,43.504883,101380.1094,-4.586763
8/8/2020,0.5113 ,12:16:12,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.52832,101375.0469,-4.165573
8/8/2020,0.5114 ,12:16:22,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.491211,101373.2188,-4.013779
8/8/2020,0.5115 ,12:16:32,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.552734,101380.6953,-4.636018
8/8/2020,0.5116 ,12:16:42,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.516602,101376.4531,-4.283186
8/8/2020,0.5117 ,12:16:52,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.551758,101383.1094,-4.837057
8/8/2020,0.5118 ,12:17:02,3.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.190001,43.527344,101376.2109,-4.263082
8/8/2020,0.5119 ,12:17:12,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.190001,43.515625,101369.5625,-3.709181
8/8/2020,0.5121 ,12:17:22,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.190001,43.527344,101374.7969,-4.145468
8/8/2020,0.5122 ,12:17:32,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200001,43.515625,101372.8047,-3.9796
8/8/2020,0.5125 ,12:17:56,3.895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.190001,43.50293,101372.9688,-3.992669
8/8/2020,0.5127 ,12:18:16,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.190001,43.455078,101375.7969,-4.228903
8/8/2020,0.5129 ,12:18:36,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.405273,101382.5781,-4.792829
8/8/2020,0.5131 ,12:18:56,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.393555,101382.9922,-4.827005
8/8/2020,0.5133 ,12:19:06,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.416992,101381.1641,-4.675221
8/8/2020,0.5134 ,12:19:16,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.18,43.357422,101380.5781,-4.625966
8/8/2020,0.5135 ,12:19:26,3.89625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.369141,101378.9219,-4.488252
8/8/2020,0.5137 ,12:19:45,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.379883,101379.9219,-4.571685
8/8/2020,0.5140 ,12:20:09,3.89875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.17,43.332031,101379.0938,-4.503331
8/8/2020,0.5143 ,12:20:33,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.331055,101367.9688,-3.576481
8/8/2020,0.5143 ,12:20:34,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.331055,101367.9688,-3.576481
8/8/2020,0.5144 ,12:20:44,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,43.306641,101374.1953,-4.095205
8/8/2020,0.5145 ,12:20:54,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.307617,101374.4375,-4.11531
8/8/2020,0.5146 ,12:21:04,3.8975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.294922,101377.8438,-4.398787
8/8/2020,0.5147 ,12:21:14,3.89125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.331055,101376.0156,-4.245992
8/8/2020,0.5149 ,12:21:24,3.8875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,43.318359,101377.9844,-4.410851
8/8/2020,0.5150 ,12:21:34,3.88625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,43.318359,101375.1563,-4.175625
8/8/2020,0.5151 ,12:21:44,3.88875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.15,43.305664,101376.5781,-4.293239
8/8/2020,0.5152 ,12:21:54,3.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.16,43.306641,101368.9609,-3.659921
8/8/2020,0.5153 ,12:22:04,3.89125,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,23.17,43.320312,101375.2656,-4.184672
8/8/2020,0.5154 ,12:22:14,3.89125,0,0,0,33,11,0,0,0,0,0,0,0,0,0,0,23.17,43.260742,101381.75,-4.72347
8/8/2020,0.5156 ,12:22:24,3.8925,0,0,0,90,22,0,0,0,0,0,0,0,0,0,0,23.17,43.259766,101373.8594,-4.067058
8/8/2020,0.5157 ,12:22:34,3.88625,0,0,0,99,25,3,0,0,0,0,0,0,0,0,0,23.18,43.237305,101374.5156,-4.827005
8/8/2020,0.5158 ,12:22:44,3.88625,0,0,0,30,10,3,0,0,0,0,0,0,0,0,0,23.18,43.249023,101377.3438,-4.004732
8/8/2020,0.5159 ,12:22:54,3.89625,0,0,0,84,28,6,0,0,0,0,0,0,0,0,0,23.18,43.224609,101374.1094,-4.557612
8/8/2020,0.5160 ,12:23:04,3.89625,0,0,0,60,20,3,0,0,0,0,0,0,0,0,0,23.18,43.1875,101376.9297,-4.32239
8/8/2020,0.5161 ,12:23:14,3.89625,0,0,0,150,46,6,3,0,0,0,0,1,0,0,1,23.18,43.1875,101373.6875,-4.052985
8/8/2020,0.5163 ,12:23:24,3.88625,0,0,0,267,85,16,3,0,0,0,1,2,0,1,2,23.18,43.211914,101379.75,-4.557612
8/8/2020,0.5164 ,12:23:34,3.89375,0,0,0,1128,358,91,15,3,3,6,13,16,6,13,16,23.18,43.188477,101373.1094,-4.004732
8/8/2020,0.5165 ,12:23:44,3.89125,0,0,0,537,171,72,3,0,0,2,6,6,2,6,6,23.18,43.165039,101378.75,-4.474179
8/8/2020,0.5166 ,12:23:54,3.895,0,0,0,288,96,27,0,0,0,0,1,1,0,1,1,23.18,43.152344,101378.75,-4.474179
8/8/2020,0.5167 ,12:24:04,3.88625,0,0,0,321,107,14,0,0,0,1,1,1,1,1,1,23.17,43.200195,101380.3359,-4.605862
8/8/2020,0.5168 ,12:24:14,3.89625,0,0,0,120,40,0,0,0,0,0,0,0,0,0,0,23.18,43.211914,101377.9297,-4.405824
8/8/2020,0.5169 ,12:24:24,3.89625,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,23.17,43.223633,101376.6875,-4.302286
8/8/2020,0.5171 ,12:24:34,3.89625,0,0,0,18,6,0,0,0,0,0,0,0,0,0,0,23.17,43.210938,101376.2656,-4.267102
8/8/2020,0.5172 ,12:24:44,3.88375,0,0,0,183,53,3,0,0,0,0,0,0,0,0,0,23.16,43.210938,101378.6797,-4.468148
8/8/2020,0.5175 ,12:25:09,3.89125,0,0,0,126,42,3,0,0,0,0,0,0,0,0,0,23.16,43.174805,101378.2656,-4.43397
8/8/2020,0.5177 ,12:25:33,3.89375,0,0,0,237,79,6,6,6,3,0,0,5,0,0,5,23.15,43.101562,101379.8438,-4.565654
8/8/2020,0.5177 ,12:25:33,3.89375,0,0,0,237,79,6,6,6,3,0,0,5,0,0,5,23.15,43.101562,101379.8438,-4.565654
8/8/2020,0.5180 ,12:25:57,3.89375,0,0,0,165,47,13,6,6,6,0,0,5,0,0,5,23.15,43.150391,101369.9531,-3.742355
8/8/2020,0.5181 ,12:26:07,3.895,0,0,0,267,77,25,9,9,6,0,0,8,0,0,8,23.15,43.136719,101361.625,-3.048683
8/8/2020,0.5183 ,12:26:17,3.89375,0,0,0,198,58,17,6,6,3,1,1,5,1,1,5,23.15,43.100586,101373.75,-4.058011
