Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
8/8/2020,0.4475 ,10:44:28,3.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.809999,50.21582,101240.6719,7.023308
8/8/2020,0.4477 ,10:44:38,3.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,50.310547,101245.6953,6.604684
8/8/2020,0.4478 ,10:44:48,3.8225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.84,50.335938,101243.4766,7.344835
8/8/2020,0.4479 ,10:44:58,3.80875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.860001,50.313477,101237.4219,7.294014
8/8/2020,0.4480 ,10:45:08,3.82125,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,20.879999,50.979492,101244.4688,6.706823
8/8/2020,0.4482 ,10:45:23,3.8175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.889999,50.294922,101242.25,6.891984
8/8/2020,0.4483 ,10:45:33,3.8175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.91,50.110352,101245.0625,6.657515
8/8/2020,0.4484 ,10:45:43,3.82125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.93,50.041992,101242.2188,6.894499
8/8/2020,0.4485 ,10:45:53,3.82125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.940001,50.451172,101241.4141,6.96142
8/8/2020,0.4486 ,10:46:03,3.82125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.950001,50.616211,101247.6719,6.439655
8/8/2020,0.4488 ,10:46:13,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.959999,50.011719,101239.375,7.131489
8/8/2020,0.4489 ,10:46:23,3.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.98,50.74707,101242.1875,6.897015
8/8/2020,0.4490 ,10:46:33,3.805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.01,52.822266,101244.5859,7.20143
8/8/2020,0.4491 ,10:46:43,3.8175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.030001,50.414062,101243.7813,6.764182
