Date,Timenumber,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env,Temp(C),RH(%),P(hPa),Alti(m)
8/8/2020,0.4488,10:46:14,4.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.440001,48.989258,101287.4375,3.127536
8/8/2020,0.4489,10:46:24,4.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.459999,49.026367,101287.8438,3.09434
8/8/2020,0.449,10:46:34,4.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.48,48.945312,101277.5313,3.952952
8/8/2020,0.4491,10:46:44,4.0125,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21.49,48.818359,101289.4609,2.959544
8/8/2020,0.4492,10:46:54,4.01125,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,21.51,48.855469,101285.2031,3.431841
8/8/2020,0.4494,10:47:04,4.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.52,48.833984,101284.7813,3.348848
8/8/2020,0.4495,10:47:14,4.01125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.530001,48.763672,101284.2031,3.397135
8/8/2020,0.4496,10:47:24,4.01,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,21.549999,48.743164,101279.3281,3.803055
8/8/2020,0.4497,10:47:34,4.00875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.57,48.663086,101276.5156,4.037459
8/8/2020,0.4498,10:47:44,4.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.58,48.558594,101273.4766,4.290984
8/8/2020,0.4499,10:47:54,4.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.59,48.500977,101275.8828,4.089773
8/8/2020,0.45,10:48:04,4.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.610001,48.514648,101281.9453,3.585254
8/8/2020,0.4502,10:48:14,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.629999,48.43457,101289.6094,2.94697
8/8/2020,0.4503,10:48:24,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.65,52.798828,101289,2.997769
8/8/2020,0.4504,10:48:34,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.66,49.412109,101288.1875,3.065167
8/8/2020,0.4505,10:48:44,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.68,48.980469,101281.9219,3.587266
8/8/2020,0.4506,10:48:54,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.709999,48.666992,101282.125,3.570667
8/8/2020,0.4507,10:49:04,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.73,48.423828,101281.0938,3.656177
8/8/2020,0.4509,10:49:14,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.75,48.260742,101288.5781,3.032474
8/8/2020,0.451,10:49:24,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.77,48.203125,101285.3281,3.303579
8/8/2020,0.4511,10:49:34,4.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.780001,48.158203,101290.5859,2.865489
8/8/2020,0.4512,10:49:44,4.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.799999,48.054688,101282.0781,3.574188
8/8/2020,0.4513,10:49:54,4.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83,48.010742,101288.3359,2.934898
8/8/2020,0.4514,10:50:04,4.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.85,47.930664,101280.875,3.674285
8/8/2020,0.4516,10:50:14,4.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.870001,48.320312,101283.4688,3.457997
8/8/2020,0.4517,10:50:24,4.00625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.889999,48.017578,101284.8906,3.340297
8/8/2020,0.4518,10:50:34,4.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.91,47.795898,101285.2734,3.308106
8/8/2020,0.4519,10:50:44,4.00875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.93,47.774414,101282.8516,3.509805
