B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,11.25,0.0,0.0,6.75,7.5,2.25,0.0,11.25,0.0,5.5,4.75,0.0,0.0,0.0,2.25,1.5,5.25,0.0,0.0,3.25,0.0,2.7954545454545454,58.39979338842975,11.25,2.4,2.390625
0.0,11.25,0.0,0.0,11.25,2.25,0.0,0.0,0.0,5.25,4.5,13.75,0.0,1.0,0.0,2.25,3.0,4.75,0.0,2.25,6.75,0.0,3.102272727272727,52.42716942148762,0.0,1.1,3.921875
0.0,13.5,0.0,0.0,4.5,0.0,0.0,0.0,2.25,19.5,5.5,13.5,0.0,2.25,0.0,0.0,0.0,4.5,0.0,2.25,3.25,0.0,3.2272727272727275,71.54028925619835,2.25,0.45,4.15625
0.0,5.5,0.0,0.0,0.0,5.25,0.0,0.0,2.25,14.25,6.75,15.75,0.0,0.0,0.0,2.25,0.0,6.75,0.0,12.0,0.0,0.0,3.215909090909091,65.75361570247934,2.25,1.5,3.8125
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,4.5,2.5,0.0,0.0,0.0,2.25,7.5,0.0,0.0,14.25,2.25,2.25,1.715909090909091,37.80836776859504,0.0,0.45,2.21875
0.0,0.0,2.25,0.0,0.0,0.0,2.25,2.25,0.0,48.75,4.5,0.0,0.0,2.25,0.0,0.0,31.5,0.0,2.25,6.75,2.25,2.25,4.875,521.1306818181819,0.0,0.9,6.421875
1.5,0.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0,55.5,5.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25,21.75,1.0,0.0,4.170454545454545,572.3713842975205,0.0,0.0,5.734375
0.0,0.0,1.0,0.0,0.0,20.5,0.0,0.0,16939.5,49.5,4.5,2.25,2.25,0.0,0.0,0.0,0.0,0.0,0.0,19.5,2.25,0.0,774.6022727272727,17556784.389979336,16939.5,4.55,4.9375
3.75,0.0,4.5,0.0,2.25,396.0,2.25,0.0,16849.5,9.75,4.25,0.0,143.25,0.0,0.0,0.0,0.0,2.25,0.0,2.25,2.25,0.0,791.9204545454545,16215903.596590908,16849.5,108.3,1.953125
99.75,42.75,135.25,0.0,3.25,1615.5,20.25,0.0,23435.25,43.5,6.75,2.25,317.25,0.0,0.0,5.25,0.0,12.75,2.25,6.75,2.25,18.75,1171.3522727272727,28180757.353822306,23435.25,391.65,23.515625
205.5,27.75,780.75,16.75,0.0,1288.5,95.25,2.25,13817.25,40.5,4.5,2.25,366.75,0.0,0.0,5.25,0.0,6.75,4.5,4.5,9.0,99.0,762.5909090909091,10248123.393595045,13817.25,351.15,75.25
346.5,31.0,982.5,33.5,13.0,3188.25,170.25,2.25,11058.25,0.0,0.0,4.5,493.5,0.0,2.25,0.0,5.25,1.0,0.0,0.0,9.0,171.75,750.5795454545455,6007939.592458676,11058.25,770.4,100.15625
354.0,250.75,944.25,28.5,189.25,4125.75,188.25,2.25,25144.75,10.5,2.25,33.0,411.0,0.0,2.25,0.0,3.75,4.5,10.5,2.25,1.0,276.0,1453.8522727272727,29963436.576962806,25144.75,945.0,132.1875
319.5,354.0,971.5,82.5,469.5,4926.0,194.25,2.25,20120.25,10.5,2.25,48.0,166.5,2.25,0.0,2.25,4.5,6.75,12.75,0.0,0.0,273.0,1271.2954545454545,19623338.969008267,20120.25,1058.25,159.8125
365.25,289.5,892.5,88.5,633.75,1873.75,642.75,2.25,28013.25,7.5,3.5,50.25,319.5,4.5,0.0,0.0,4.5,3.25,4.5,0.0,2.25,555.75,1534.4090909090908,35106897.841942154,28013.25,568.1,181.453125
314.25,303.25,902.5,66.0,563.25,1322.25,282.75,5.25,15987.75,2.25,5.25,43.5,701.25,14.75,0.0,0.0,0.0,2.25,0.0,0.0,0.0,445.5,952.8181818181818,14277529.00929753,15987.75,464.2,165.828125
429.0,272.25,1099.75,93.25,486.0,1085.25,232.5,41.25,13965.75,9.75,24.75,52.0,1448.25,62.25,0.0,26.25,6.0,2.25,2.25,0.0,4.5,372.0,896.1477272727273,9774100.190599173,13965.75,570.9,180.9375
680.25,344.5,1006.5,183.75,342.25,1393.5,351.25,57.75,21882.0,30.0,24.0,52.5,1779.75,108.75,0.0,34.5,63.0,3.25,30.75,2.25,4.5,348.75,1305.625,28557423.403409086,21882.0,733.55,198.375
725.25,420.75,832.75,137.25,247.5,1827.0,826.5,57.75,13232.25,86.25,39.0,80.25,1849.5,56.25,0.0,10.5,64.5,4.5,40.5,0.0,2.25,336.0,948.9318181818181,8302034.10123967,13232.25,913.95,192.15625
580.5,642.75,882.75,193.75,247.5,1965.0,602.25,12.0,5387.75,84.0,39.0,98.5,1471.5,69.0,2.25,0.0,9.75,5.5,16.5,12.75,2.25,422.25,579.4318181818182,2048759.837809917,5387.75,821.55,203.25
543.75,635.25,884.25,345.75,308.25,2829.75,423.75,9.75,21015.0,43.5,37.75,140.25,1496.25,81.0,30.75,0.0,22.5,3.25,9.0,12.75,2.25,453.75,1333.1136363636365,33563218.02582644,21015.0,966.15,217.671875
720.0,572.5,948.25,689.25,399.25,1980.25,425.5,12.0,27473.25,75.0,25.0,127.5,1293.0,60.25,57.0,4.5,29.25,2.25,19.5,2.25,4.5,446.25,1607.568181818182,36830908.83987603,27473.25,752.7,258.109375
738.75,570.75,974.5,573.0,463.5,2398.75,441.0,15.0,33844.5,190.5,155.25,124.5,1760.25,36.75,44.25,2.25,30.75,2.25,12.75,0.0,4.5,453.75,1947.159090909091,68135626.78719008,33844.5,927.8,272.125
883.5,625.0,921.0,363.75,493.0,2123.5,334.75,32.25,24318.75,118.5,36.75,63.75,1912.5,41.25,34.5,0.0,9.75,5.25,12.0,2.25,2.25,484.5,1491.7613636363635,27041694.270144634,24318.75,882.4,255.5
821.25,561.0,594.75,269.25,608.25,987.0,135.0,39.0,19125.0,107.25,33.25,72.75,1423.5,64.5,15.0,0.0,21.0,10.5,42.75,1.0,9.0,445.5,1153.9318181818182,18961631.414256193,19125.0,522.0,228.21875
1177.5,657.75,554.5,165.0,706.5,1032.25,118.5,44.25,17098.0,143.25,27.0,135.25,1165.5,91.5,40.5,0.0,27.75,2.0,26.25,6.75,11.25,458.25,1076.7954545454545,13255217.045454547,17098.0,481.55,261.484375
972.0,786.0,762.75,185.75,897.0,1194.0,206.5,66.75,9137.75,122.25,61.75,232.5,988.5,82.5,35.25,2.25,8.25,12.75,9.0,6.75,4.5,382.5,734.4204545454545,3846043.378615702,9137.75,494.75,284.109375
899.25,809.25,669.0,282.25,772.5,2637.75,393.75,108.75,6254.5,70.5,123.25,231.75,846.75,91.75,47.25,5.25,6.75,25.5,15.75,34.5,2.25,420.0,670.375,2564210.7412190083,6254.5,795.05,282.40625
839.25,841.5,705.25,321.75,712.5,4854.25,739.75,40.5,9024.0,51.75,99.75,198.0,812.25,70.0,57.75,0.0,22.5,14.25,51.0,36.75,1.5,468.0,907.3750000000001,5339847.0625,9024.0,1295.25,278.875
732.0,864.75,777.75,520.5,846.0,3624.0,621.0,44.25,16649.25,40.5,84.75,277.5,697.5,73.5,48.75,7.5,23.25,28.5,78.0,30.75,0.75,549.75,1210.0227272727273,12571404.33161157,16649.25,1004.7,309.234375
624.75,749.25,1299.0,267.0,788.25,2876.25,399.75,33.75,15746.25,39.0,81.75,355.75,571.5,75.75,33.0,26.25,16.5,26.25,36.0,22.5,11.25,572.25,1120.5454545454545,12330847.478305787,15746.25,789.9,309.765625
713.25,844.5,1221.5,332.5,1069.5,890.25,1204.5,54.75,18648.75,115.5,101.25,625.5,825.0,77.25,32.25,9.0,21.0,34.75,12.75,29.25,13.5,518.25,1245.215909090909,16796801.385847107,18648.75,601.2,358.75
774.0,761.25,1161.25,259.75,982.5,2000.25,513.75,70.5,16830.0,92.25,151.75,377.25,1236.75,106.5,45.0,30.0,24.0,22.0,41.25,42.0,20.25,542.25,1185.659090909091,14338299.079545453,16830.0,777.45,335.453125
734.25,853.75,1027.0,247.25,854.5,1410.0,550.5,71.25,19959.0,48.75,124.0,348.75,1490.25,118.5,66.0,21.75,19.5,48.75,94.5,38.25,15.75,501.75,1302.0,20883642.61983471,19959.0,718.2,318.375
753.75,873.0,1111.5,447.0,756.0,2186.25,267.75,51.75,16594.5,102.0,213.75,346.75,1719.0,123.0,49.5,2.25,30.75,49.5,89.25,14.25,11.25,445.5,1192.6477272727273,15112737.717458678,16594.5,859.65,334.09375
929.25,810.0,959.25,481.5,611.25,1334.5,387.0,99.0,18343.5,108.75,115.5,416.25,1684.5,106.5,114.0,4.5,74.25,69.75,75.75,16.5,37.5,435.0,1237.0,16834799.150826447,18343.5,703.4,334.59375
981.75,907.5,955.5,373.5,475.5,818.75,435.75,117.75,13281.0,183.75,115.75,349.25,1185.0,113.25,137.25,6.75,82.5,52.5,65.25,51.75,39.75,427.5,961.6931818181818,9800746.22985537,13281.0,511.9,332.296875
928.5,1031.25,1059.75,344.25,696.75,2208.75,324.0,254.25,14794.0,145.5,150.0,376.0,1275.75,112.5,108.75,9.0,89.25,54.5,110.25,63.0,33.75,475.5,1120.2386363636363,15346134.729855374,14794.0,786.0,370.078125
657.75,895.5,1048.5,204.0,674.25,1934.25,220.5,268.5,7235.25,122.25,176.5,468.75,904.5,104.25,60.75,12.0,137.25,100.0,81.0,32.25,41.5,501.0,721.840909090909,5785821.798553717,7235.25,635.1,341.859375
549.75,763.75,927.25,200.25,660.25,1442.5,111.75,135.0,2566.5,90.0,225.25,587.25,809.25,115.75,44.25,29.25,135.0,89.25,54.0,24.75,39.25,429.75,455.9090909090909,1178746.4111570246,2566.5,501.7,309.6875
400.5,649.5,761.5,142.25,600.0,468.75,148.5,246.0,108.0,170.25,164.25,1046.25,617.25,122.25,80.25,36.0,166.5,117.0,53.25,27.0,29.25,414.75,298.60227272727275,144828.55113636365,108.0,278.55,316.78125
