B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,45.0,0.0,0.0,9.0,0.0,9.0,0.0,45.0,0.0,13.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,0.0,6.090909090909091,166.44628099173556,45.0,3.6,4.4375
0.0,45.0,0.0,0.0,8.1,0.0,8.1,0.0,40.5,2.1,12.6,3.0,0.0,0.4,0.0,9.0,0.6,0.0,0.0,0.0,4.5,0.0,6.086363636363636,162.7878099173554,40.5,3.5,4.74375
0.0,45.0,0.0,0.0,7.2,0.0,7.2,0.0,36.0,4.2,12.2,6.0,0.0,0.8,0.0,9.0,1.2,0.0,0.0,0.0,5.0,0.0,6.081818181818182,159.12933884297524,36.0,3.4,5.05
0.0,45.0,0.0,0.0,6.3,0.0,6.3,0.0,31.5,6.300000000000001,11.8,9.0,0.0,1.2000000000000002,0.0,9.0,1.7999999999999998,0.0,0.0,0.0,5.5,0.0,6.077272727272727,155.47086776859507,31.5,3.3,5.35625
0.0,45.0,0.0,0.0,5.4,0.0,5.4,0.0,27.0,8.4,11.4,12.0,0.0,1.6,0.0,9.0,2.4,0.0,0.0,0.0,6.0,0.0,6.072727272727273,151.81239669421493,27.0,3.2,5.6625
0.0,45.0,0.0,0.0,4.5,0.0,4.5,0.0,22.5,10.5,11.0,15.0,0.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,6.5,0.0,6.068181818181818,148.15392561983475,22.5,3.1,5.96875
0.0,45.0,0.0,0.0,3.5999999999999996,0.0,3.5999999999999996,0.0,18.0,12.600000000000001,10.6,18.0,0.0,2.4000000000000004,0.0,9.0,3.5999999999999996,0.0,0.0,0.0,7.0,0.0,6.0636363636363635,144.4954545454546,18.0,3.0,6.275
0.0,45.0,0.0,0.0,2.7,0.0,2.7,0.0,13.5,14.700000000000001,10.2,21.0,0.0,2.8000000000000003,0.0,9.0,4.2,0.0,0.0,0.0,7.5,0.0,6.0590909090909095,140.83698347107443,13.5,2.9,6.581250000000001
0.0,45.0,0.0,0.0,1.7999999999999998,0.0,1.7999999999999998,0.0,9.0,16.8,9.8,24.0,0.0,3.2,0.0,9.0,4.8,0.0,0.0,0.0,8.0,0.0,6.054545454545455,137.17851239669426,9.0,2.8,6.8875
0.0,45.0,0.0,0.0,0.9000000000000004,0.0,0.9000000000000004,0.0,4.5,18.900000000000002,9.4,27.0,0.0,3.6,0.0,9.0,5.3999999999999995,0.0,0.0,0.0,8.5,0.0,6.050000000000001,133.5200413223141,4.5,2.7,7.19375
0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,30.0,0.0,4.0,0.0,9.0,6.0,0.0,0.0,0.0,9.0,0.0,6.045454545454546,129.86157024793394,0.0,2.6,7.5
0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,8.1,29.1,0.0,4.5,0.0,8.1,5.4,0.0,0.0,0.0,8.1,0.0,6.013636363636364,136.99524793388434,0.0,2.52,7.48125
