B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.272727272727273,173.38016528925615,0.0,1.8,3.9375
0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,60.9,0.0,0.0,0.0,8.1,0.6,0.0,0.0,0.0,0.0,0.0,3.2590909090909093,165.24483471074376,0.0,2.04,3.84375
0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,58.8,0.0,0.0,0.0,7.2,1.2,0.0,0.0,0.0,0.0,0.0,3.2454545454545456,157.1095041322314,0.0,2.2800000000000002,3.75
0.0,0.0,0.0,0.0,0.0,0.0,6.300000000000001,0.0,0.0,0.0,0.0,56.7,0.0,0.0,0.0,6.3,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,3.231818181818182,148.974173553719,0.0,2.5200000000000005,3.65625
0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.0,5.4,2.4,0.0,0.0,0.0,0.0,0.0,3.2181818181818183,140.8388429752066,0.0,2.7600000000000002,3.5625
0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,52.5,0.0,0.0,0.0,4.5,3.0,0.0,0.0,0.0,0.0,0.0,3.2045454545454546,132.7035123966942,0.0,3.0,3.46875
0.0,0.0,0.0,0.0,0.0,0.0,12.600000000000001,0.0,0.0,0.0,0.0,50.4,0.0,0.0,0.0,3.5999999999999996,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,3.190909090909091,124.56818181818183,0.0,3.24,3.375
0.0,0.0,0.0,0.0,0.0,0.0,14.700000000000001,0.0,0.0,0.0,0.0,48.3,0.0,0.0,0.0,2.7,4.2,0.0,0.0,0.0,0.0,0.0,3.1772727272727272,116.43285123966945,0.0,3.4800000000000004,3.28125
0.0,0.0,0.0,0.0,0.0,0.0,16.8,0.0,0.0,0.0,0.0,46.2,0.0,0.0,0.0,1.7999999999999998,4.8,0.0,0.0,0.0,0.0,0.0,3.1636363636363636,108.29752066115705,0.0,3.7200000000000006,3.1875
0.0,0.0,0.0,0.0,0.0,0.0,18.900000000000002,0.0,0.0,0.0,0.0,44.099999999999994,0.0,0.0,0.0,0.9000000000000004,5.3999999999999995,0.0,0.0,0.0,0.0,0.0,3.15,100.16219008264466,0.0,3.960000000000001,3.09375
0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.1363636363636362,92.02685950413228,0.0,4.2,3.0
0.0,0.0,0.0,0.0,0.9,0.0,18.9,0.0,0.0,0.0,0.9,41.7,0.0,0.0,0.9,0.9,6.0,0.0,0.0,0.0,0.0,0.0,3.190909090909091,90.01859504132236,0.0,3.96,3.15
0.0,0.0,0.0,0.0,1.8,0.0,16.8,0.0,0.0,0.0,1.8,41.4,0.0,0.0,1.8,1.8,6.0,0.0,0.0,0.0,0.0,0.0,3.245454545454545,88.01033057851242,0.0,3.72,3.3
0.0,0.0,0.0,0.0,2.7,0.0,14.7,0.0,0.0,0.0,2.7,41.1,0.0,0.0,2.7,2.7,6.0,0.0,0.0,0.0,0.0,0.0,3.3,86.0020661157025,0.0,3.48,3.45
0.0,0.0,0.0,0.0,3.6,0.0,12.6,0.0,0.0,0.0,3.6,40.8,0.0,0.0,3.6,3.6,6.0,0.0,0.0,0.0,0.0,0.0,3.3545454545454545,83.99380165289259,0.0,3.24,3.6
0.0,0.0,0.0,0.0,4.5,0.0,10.5,0.0,0.0,0.0,4.5,40.5,0.0,0.0,4.5,4.5,6.0,0.0,0.0,0.0,0.0,0.0,3.409090909090909,81.98553719008265,0.0,3.0,3.75
0.0,0.0,0.0,0.0,5.4,0.0,8.399999999999999,0.0,0.0,0.0,5.4,40.2,0.0,0.0,5.4,5.4,6.0,0.0,0.0,0.0,0.0,0.0,3.4636363636363634,79.97727272727273,0.0,2.76,3.9
0.0,0.0,0.0,0.0,6.3,0.0,6.299999999999999,0.0,0.0,0.0,6.3,39.9,0.0,0.0,6.3,6.3,6.0,0.0,0.0,0.0,0.0,0.0,3.518181818181818,77.96900826446281,0.0,2.5199999999999996,4.05
0.0,0.0,0.0,0.0,7.2,0.0,4.199999999999999,0.0,0.0,0.0,7.2,39.6,0.0,0.0,7.2,7.2,6.0,0.0,0.0,0.0,0.0,0.0,3.5727272727272728,75.96074380165288,0.0,2.28,4.2
0.0,0.0,0.0,0.0,8.1,0.0,2.099999999999998,0.0,0.0,0.0,8.1,39.3,0.0,0.0,8.1,8.1,6.0,0.0,0.0,0.0,0.0,0.0,3.627272727272727,73.95247933884296,0.0,2.0399999999999996,4.35
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,0.0,0.0,9.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,3.6818181818181817,71.94421487603304,0.0,1.8,4.5
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,38.1,0.0,0.0,8.1,9.0,5.4,0.0,0.0,0.0,0.0,0.0,3.5727272727272728,69.27396694214875,0.0,1.8,4.35
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,37.2,0.0,0.0,7.2,9.0,4.8,0.0,0.0,0.0,0.0,0.0,3.4636363636363634,66.60371900826445,0.0,1.8,4.2
0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,36.3,0.0,0.0,6.3,9.0,4.2,0.0,0.0,0.0,0.0,0.0,3.3545454545454545,63.93347107438015,0.0,1.8,4.05
