B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0.0,0.0,0.0,0.0,18.0,21.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,2.6363636363636362,33.867768595041305,0.0,4.2,2.3125
0.0,0.0,0.0,0.0,18.9,18.9,0.0,0.0,0.0,0.0,9.0,3.6,0.0,0.0,0.0,0.0,6.0,0.9,0.0,0.0,0.9,0.0,2.6454545454545455,34.319008264462795,0.0,3.7800000000000002,2.45625
0.0,0.0,0.0,0.0,19.8,16.8,0.0,0.0,0.0,0.0,9.0,3.2,0.0,0.0,0.0,0.0,6.0,1.8,0.0,0.0,1.8,0.0,2.6545454545454543,34.77024793388428,0.0,3.3600000000000003,2.6
0.0,0.0,0.0,0.0,20.7,14.7,0.0,0.0,0.0,0.0,9.0,2.8,0.0,0.0,0.0,0.0,6.0,2.7,0.0,0.0,2.7,0.0,2.6636363636363636,35.22148760330577,0.0,2.94,2.74375
0.0,0.0,0.0,0.0,21.6,12.6,0.0,0.0,0.0,0.0,9.0,2.4,0.0,0.0,0.0,0.0,6.0,3.6,0.0,0.0,3.6,0.0,2.6727272727272724,35.67272727272726,0.0,2.52,2.8875
0.0,0.0,0.0,0.0,22.5,10.5,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0,4.5,0.0,2.6818181818181817,36.12396694214874,0.0,2.1,3.03125
0.0,0.0,0.0,0.0,23.4,8.399999999999999,0.0,0.0,0.0,0.0,9.0,1.5999999999999996,0.0,0.0,0.0,0.0,6.0,5.4,0.0,0.0,5.4,0.0,2.690909090909091,36.57520661157023,0.0,1.6799999999999997,3.175
0.0,0.0,0.0,0.0,24.3,6.299999999999999,0.0,0.0,0.0,0.0,9.0,1.1999999999999997,0.0,0.0,0.0,0.0,6.0,6.3,0.0,0.0,6.3,0.0,2.6999999999999997,37.02644628099172,0.0,1.2599999999999998,3.3187499999999996
0.0,0.0,0.0,0.0,25.2,4.199999999999999,0.0,0.0,0.0,0.0,9.0,0.7999999999999998,0.0,0.0,0.0,0.0,6.0,7.2,0.0,0.0,7.2,0.0,2.709090909090909,37.47768595041321,0.0,0.8399999999999999,3.4625
0.0,0.0,0.0,0.0,26.1,2.099999999999998,0.0,0.0,0.0,0.0,9.0,0.3999999999999999,0.0,0.0,0.0,0.0,6.0,8.1,0.0,0.0,8.1,0.0,2.718181818181818,37.92892561983469,0.0,0.41999999999999993,3.60625
0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0,9.0,0.0,2.727272727272727,38.38016528925618,0.0,0.0,3.75
0.0,0.0,0.0,0.0,25.2,0.0,0.0,0.0,0.9,1.8,9.9,3.3,0.0,0.0,0.0,0.0,5.4,9.0,0.0,0.0,9.0,0.0,2.9318181818181817,41.632438016528916,0.9,0.0,3.975
0.0,0.0,0.0,0.0,23.4,0.0,0.0,0.0,1.8,3.6,10.8,6.6,0.0,0.0,0.0,0.0,4.8,9.0,0.0,0.0,9.0,0.0,3.1363636363636362,44.88471074380165,1.8,0.0,4.2
0.0,0.0,0.0,0.0,21.6,0.0,0.0,0.0,2.7,5.4,11.7,9.899999999999999,0.0,0.0,0.0,0.0,4.2,9.0,0.0,0.0,9.0,0.0,3.340909090909091,48.13698347107438,2.7,0.0,4.425
0.0,0.0,0.0,0.0,19.8,0.0,0.0,0.0,3.6,7.2,12.6,13.2,0.0,0.0,0.0,0.0,3.6,9.0,0.0,0.0,9.0,0.0,3.545454545454545,51.38925619834711,3.6,0.0,4.65
