Date_Time,Dp>0.3
2020-08-08 10:26:00,0
2020-08-08 10:26:10,0
2020-08-08 10:26:20,0
2020-08-08 10:26:30,0
2020-08-08 10:26:40,0
2020-08-08 10:27:07,0
2020-08-08 10:27:17,9
2020-08-08 10:27:27,9
2020-08-08 10:27:37,0
2020-08-08 10:27:47,0
2020-08-08 10:28:07,0
2020-08-08 10:28:17,0
2020-08-08 10:28:27,0
2020-08-08 10:28:37,0
2020-08-08 10:28:47,0
2020-08-08 10:29:07,0
2020-08-08 10:29:17,0
2020-08-08 10:29:27,0
2020-08-08 10:29:37,0
2020-08-08 10:29:47,0
2020-08-08 10:30:07,0
2020-08-08 10:30:17,0
2020-08-08 10:30:27,0
2020-08-08 10:30:37,0
2020-08-08 10:30:47,0
2020-08-08 10:31:07,0
2020-08-08 10:31:17,0
2020-08-08 10:31:27,0
2020-08-08 10:31:37,0
2020-08-08 10:31:47,0
2020-08-08 10:32:07,0
2020-08-08 10:32:17,0
2020-08-08 10:32:27,0
2020-08-08 10:32:37,0
2020-08-08 10:32:47,0
2020-08-08 10:33:07,0
2020-08-08 10:33:17,0
2020-08-08 10:33:29,0
2020-08-08 10:33:38,0
2020-08-08 10:33:48,0
2020-08-08 10:34:06,0
2020-08-08 10:34:16,0
2020-08-08 10:34:26,0
2020-08-08 10:34:36,0
2020-08-08 10:34:46,0
2020-08-08 10:35:06,0
2020-08-08 10:35:16,0
2020-08-08 10:35:26,0
2020-08-08 10:35:36,0
2020-08-08 10:35:46,0
2020-08-08 10:36:06,0
2020-08-08 10:36:16,0
2020-08-08 10:36:26,0
2020-08-08 10:36:36,0
2020-08-08 10:36:46,0
2020-08-08 10:37:06,0
2020-08-08 10:37:16,0
2020-08-08 10:37:26,0
2020-08-08 10:37:36,0
2020-08-08 10:37:46,0
2020-08-08 10:38:06,0
2020-08-08 10:38:16,0
2020-08-08 10:38:26,0
2020-08-08 10:38:36,0
2020-08-08 10:38:46,0
2020-08-08 10:39:06,0
2020-08-08 10:39:16,0
2020-08-08 10:39:26,0
2020-08-08 10:39:36,0
2020-08-08 10:39:46,0
2020-08-08 10:41:23,0
2020-08-08 10:41:33,0
