B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0,0,0,21,0,0,0,9,9,0,0,117,0,0,0,0,0,0,0,0,0,0,7.090909090909091,599.3553719008264,3.0,0.0,9.1875
0,0,0,0,0,0,0,9,9,0,0,114,0,0,0,0,0,0,0,0,0,0,6.0,562.0909090909091,3.0,0.0,7.6875
0,0,0,33,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,7.2272727272727275,718.9028925619833,0.0,0.0,9.9375
0,0,0,0,0,0,0,21,0,0,0,93,0,0,0,0,0,0,0,0,0,0,5.181818181818182,386.330578512397,0.0,0.0,7.125
0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,3.8181818181818183,306.14876033057857,0.0,0.0,5.25
0,0,0,9,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,4.2272727272727275,306.5392561983471,0.0,0.0,5.8125
0,0,0,9,0,0,0,9,0,0,0,88,0,0,0,0,0,0,0,0,0,0,4.818181818181818,336.14876033057834,0.0,0.0,6.625
0,0,0,0,0,9,0,9,12246,42,0,75,1719,0,0,0,0,4,0,0,0,0,641.0909090909091,6540231.719008266,4085.0,573.0,8.125
0,0,4,0,0,45,0,9,11922,267,0,171,2778,0,0,0,0,0,0,0,0,0,690.7272727272727,6338987.652892562,3989.0,926.0,28.1875
193,42,9,129,0,213,0,0,1611,39,0,183,2448,0,0,0,0,0,18,0,0,0,222.04545454545453,347262.31611570244,608.0,816.0,38.3125
507,42,39,294,0,108,0,0,6081,60,0,63,3204,0,78,0,0,0,9,0,0,48,478.77272727272725,1935260.7210743811,2063.0,1068.0,71.25
438,552,69,300,0,702,192,0,2205,21,0,63,2478,0,78,0,0,0,9,0,0,111,328.09090909090907,444464.62809917383,1033.0,826.0,102.5625
438,735,462,480,0,180,159,9,162,72,0,94,2130,0,0,9,0,0,39,0,9,156,233.36363636363637,210853.14049586767,167.0,713.0,155.875
378,480,615,273,0,129,0,18,0,102,0,117,1128,0,0,0,0,0,72,9,9,333,166.5,74810.25,43.0,376.0,150.375
225,573,333,126,114,9,0,30,0,9,0,51,735,0,0,0,6,9,102,0,4,249,117.04545454545455,37897.67975206613,3.0,245.0,114.4375
147,333,333,51,150,120,0,21,0,21,0,114,288,4,0,0,6,9,60,0,0,237,86.0909090909091,12570.719008264461,40.0,97.33333333333333,92.625
144,333,293,21,150,186,42,30,0,21,0,219,9,18,0,0,6,9,9,0,0,45,69.77272727272727,10072.902892561982,76.0,9.0,80.0
93,348,253,21,130,75,42,39,0,0,0,219,9,0,0,0,0,18,9,0,75,9,60.90909090909091,8752.173553719007,39.0,3.0,75.875
117,228,213,9,72,9,33,60,9,0,0,135,9,0,0,0,0,18,9,0,75,27,46.5,4484.25,17.0,3.0,60.1875
39,90,129,9,63,0,42,72,9,141,0,114,69,0,0,0,0,34,0,0,75,87,44.22727272727273,2104.3574380165296,17.0,23.0,53.3125
21,120,129,9,81,0,27,21,9,150,0,132,78,0,0,0,0,30,0,0,37,78,41.90909090909091,2504.3553719008255,12.0,26.0,50.5
90,105,100,9,63,0,48,9,9,0,9,189,0,13,0,0,12,9,9,0,0,9,31.045454545454547,2308.861570247934,19.0,4.333333333333333,38.3125
57,105,45,4,63,0,0,18,27,0,9,318,0,39,0,0,27,0,9,0,0,0,32.77272727272727,4601.993801652894,9.0,13.0,40.9375
117,70,45,0,76,0,0,18,45,0,30,318,0,21,0,45,36,9,0,0,0,0,37.72727272727273,4695.10743801653,15.0,22.0,44.9375
6,9,27,0,72,27,21,0,22,0,69,246,0,0,0,0,21,9,0,0,0,9,24.454545454545453,2745.7933884297527,23.333333333333332,0.0,29.25
30,9,27,0,27,27,42,9,0,30,69,162,0,9,0,0,15,13,9,0,0,9,22.136363636363637,1217.0268595041323,23.0,3.0,25.5625
54,21,27,0,54,9,0,0,0,39,45,168,0,9,0,0,15,54,90,0,0,0,26.59090909090909,1573.6053719008262,3.0,3.0,35.4375
27,9,36,10,45,0,33,0,4,39,39,228,0,15,0,0,0,45,0,0,9,0,24.5,2249.4318181818185,12.333333333333334,5.0,30.4375
18,9,9,0,45,0,42,0,9,9,18,159,0,21,0,0,0,0,0,0,0,9,15.818181818181818,1139.057851239669,17.0,7.0,17.25
6,25,0,0,22,0,9,0,9,0,9,159,0,9,0,0,27,9,9,0,0,90,17.40909090909091,1321.514462809918,6.0,3.0,22.25
0,0,36,0,18,0,9,0,9,21,21,193,0,9,0,0,27,9,21,0,0,30,18.318181818181817,1580.126033057851,6.0,3.0,23.5
15,0,45,0,36,9,33,0,0,21,21,228,0,9,0,0,24,9,0,0,0,0,20.454545454545453,2232.520661157024,14.0,3.0,24.9375
0,0,45,0,18,9,261,9,0,9,10,312,0,9,0,0,24,9,0,0,4,0,32.68181818181818,6609.6714876033075,90.0,3.0,27.5
0,0,22,0,18,0,30,9,0,18,0,162,0,9,0,0,0,9,0,0,9,0,13.0,1131.0,10.0,3.0,15.4375
3,0,0,0,18,0,0,0,0,39,0,102,0,0,0,0,0,0,0,0,0,0,7.363636363636363,502.9586776859503,0.0,0.0,10.125
6,0,0,0,22,0,0,0,0,21,0,102,0,0,0,0,15,0,0,0,9,0,7.954545454545454,467.22520661157006,0.0,0.0,10.9375
0,0,18,0,9,9,33,0,0,30,9,108,0,0,0,0,15,0,0,0,27,0,11.727272727272727,552.1983471074377,14.0,0.0,13.5
93,9,9,114,0,0,33,18,0,9,9,27,0,0,0,0,0,0,0,0,27,0,15.818181818181818,878.8760330578508,11.0,0.0,19.6875
6,0,9,0,0,0,0,9,0,0,13,63,9,0,0,0,0,0,0,0,18,9,6.181818181818182,180.96694214876035,0.0,3.0,7.9375
6,9,4,0,0,9,0,0,0,0,9,72,9,0,0,0,6,0,0,0,0,18,6.454545454545454,227.42975206611573,3.0,3.0,7.75
0,9,0,9,0,0,0,0,0,0,9,75,0,0,0,0,0,0,0,0,0,9,5.045454545454546,244.95247933884312,0.0,0.0,6.9375
12,4,0,9,4,0,0,0,0,0,9,75,0,0,0,0,6,0,0,0,0,0,5.409090909090909,243.42355371900837,0.0,0.0,7.4375
12,0,0,9,9,0,0,9,0,0,0,85,0,0,0,9,6,0,0,0,0,0,6.318181818181818,311.39876033057857,0.0,3.0,8.125
0,0,0,9,0,0,0,0,0,4,0,105,0,0,0,9,6,0,0,0,0,0,6.045454545454546,474.31611570247946,0.0,3.0,7.75
0,0,0,0,0,0,0,0,0,18,9,111,0,0,0,0,6,0,0,9,4,0,7.136363636363637,533.5723140495868,0.0,0.0,9.8125
0,0,0,9,0,0,0,0,0,9,9,30,0,0,0,0,0,0,0,9,18,0,3.8181818181818183,55.78512396694215,0.0,0.0,5.25
0,0,0,9,0,0,0,0,0,0,21,39,0,0,0,0,0,0,0,0,0,0,3.1363636363636362,83.02685950413228,0.0,0.0,4.3125
0,0,0,0,4,0,0,9,0,0,21,39,0,0,0,45,0,0,0,0,0,0,5.363636363636363,156.86776859504133,0.0,15.0,4.5625
0,0,0,0,0,0,0,9,0,0,0,49,0,0,0,0,0,0,0,0,0,0,2.6363636363636362,105.86776859504133,0.0,0.0,3.625
0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,9,0,0,0,0,0,0,3.272727272727273,173.38016528925615,0.0,3.0,3.9375
0,0,0,0,0,0,21,0,0,0,0,42,0,0,0,0,6,0,0,0,0,0,3.1363636363636362,92.02685950413228,7.0,0.0,3.0
0,0,0,0,9,0,0,0,0,0,9,39,0,0,9,9,6,0,0,0,0,0,3.6818181818181817,71.94421487603304,0.0,3.0,4.5
0,0,0,0,9,0,0,0,0,0,9,30,0,0,0,9,0,0,0,0,0,0,2.590909090909091,45.241735537190074,0.0,3.0,3.0
0,0,0,0,4,0,0,0,0,0,0,30,0,0,0,0,15,0,0,0,0,0,2.227272727272727,46.902892561983485,0.0,0.0,3.0625
