B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
171,351,168,0,60,45,18,0,9,0,9,198,9,0,0,0,6,9,0,0,9,225,58.5,9163.431818181818,9.0,14.4,75.375
103,105,54,0,18,45,18,0,0,0,18,255,9,0,33,0,6,9,0,0,9,138,37.27272727272727,3746.380165289256,0.0,14.4,46.75
36,72,18,0,18,0,0,0,9,0,18,369,9,30,33,0,0,9,0,0,9,69,31.772727272727273,5839.902892561985,9.0,7.8,40.6875
33,66,18,10,9,9,0,0,54,0,9,390,9,30,0,9,15,0,0,0,22,48,33.22727272727273,6405.175619834706,54.0,11.4,38.75
81,42,108,21,0,9,0,0,54,0,0,321,0,25,0,0,6,138,0,0,0,0,36.59090909090909,5305.332644628101,54.0,6.8,44.8125
60,42,0,10,0,9,9,0,27,9,0,261,0,21,9,0,6,138,0,0,0,0,27.318181818181817,3533.6714876033047,27.0,7.8,33.4375
12,52,27,66,4,9,18,0,0,9,0,261,9,0,0,0,96,0,0,0,0,0,25.59090909090909,3247.514462809919,0.0,7.2,32.9375
0,51,18,66,0,0,27,0,0,9,0,196,0,9,9,0,96,0,0,0,0,0,21.863636363636363,2062.20867768595,0.0,7.2,27.8125
12,0,27,0,0,0,9,0,4,9,0,72,0,9,0,0,0,0,9,0,0,0,6.863636363636363,243.66322314049586,4.0,3.6,8.0625
18,111,27,0,0,0,144,0,0,0,4,105,0,9,0,0,0,0,9,0,0,9,19.818181818181817,1670.6033057851248,0.0,30.6,17.6875
12,120,40,0,0,9,144,0,0,0,0,66,18,4,0,0,0,0,0,0,0,0,18.772727272727273,1541.0847107438015,0.0,35.0,14.875
12,120,27,0,0,9,0,0,0,0,0,30,18,9,0,0,30,0,0,0,0,0,11.590909090909092,663.7871900826445,0.0,7.2,13.6875
36,82,9,0,9,21,30,0,0,0,0,30,0,9,0,0,30,0,0,0,0,0,11.636363636363637,382.9586776859502,0.0,12.0,12.25
30,9,0,0,0,21,30,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,6.454545454545454,186.793388429752,0.0,10.2,5.6875
6,9,9,0,0,0,15,0,0,0,0,45,9,0,0,9,0,28,0,18,0,0,6.7272727272727275,123.74380165289256,0.0,6.6,7.1875
6,0,9,0,0,0,0,0,0,0,0,9,9,0,0,9,0,66,0,18,0,0,5.7272727272727275,196.28925619834715,0.0,3.6,6.75
12,9,9,0,0,0,4,0,0,0,0,42,0,0,0,0,36,9,0,0,0,0,5.5,127.1590909090909,0.0,0.8,7.3125
0,9,0,9,0,0,9,0,0,0,0,51,0,0,0,0,36,0,0,9,0,0,5.590909090909091,160.6053719008265,0.0,1.8,7.125
24,4,0,0,13,0,4,0,0,0,0,51,0,9,0,0,0,0,0,0,0,0,4.7727272727272725,134.44834710743805,0.0,2.6,5.75
24,0,9,0,0,0,0,0,0,0,0,36,0,0,0,0,6,0,0,0,0,0,3.409090909090909,78.78719008264467,0.0,0.0,4.6875
0,0,9,0,0,9,0,0,0,0,0,30,0,9,0,0,6,9,0,9,0,0,3.6818181818181817,47.39876033057851,0.0,3.6,3.9375
0,0,9,0,0,18,0,0,0,0,0,9,9,9,57,0,6,0,0,9,0,0,5.7272727272727275,149.65289256198346,0.0,7.2,5.625
0,0,4,0,0,0,0,0,0,0,0,0,9,4,66,0,6,9,0,0,0,0,4.454545454545454,188.6115702479339,0.0,2.6,5.3125
6,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,9,0,0,0,9,3.8181818181818183,76.23966942148756,0.0,0.0,5.25
6,10,0,0,0,0,0,0,0,0,0,30,0,0,21,0,0,9,0,0,0,0,3.4545454545454546,58.88429752066119,0.0,0.0,4.75
42,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,9,0,0,0,0,3.0,85.0909090909091,0.0,0.0,4.125
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,13,9,0,0,0,2.090909090909091,33.173553719008275,0.0,0.0,2.875
42,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,30,9,9,0,4,0,5.090909090909091,110.6280991735537,0.0,0.0,7.0
57,0,0,0,0,33,0,9,0,9,9,9,0,0,0,0,0,9,0,0,9,0,6.545454545454546,176.4297520661158,0.0,6.6,6.9375
15,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,30,0,0,0,9,2.8636363636363638,50.2995867768595,0.0,0.0,3.9375
0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,9,0,0,0,9,3.409090909090909,143.42355371900825,0.0,0.0,4.6875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.4090909090909091,3.514462809917356,0.0,0.0,0.5625
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.18181818181818182,0.6942148760330581,0.0,0.0,0.25
0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0.8181818181818182,6.6942148760330555,0.0,0.0,1.125
0,0,4,0,0,0,0,0,0,10,0,9,0,0,0,0,0,9,0,0,0,0,1.4545454545454546,10.520661157024788,0.0,0.0,2.0
0,0,0,0,0,0,0,0,0,21,0,9,0,0,0,0,0,0,0,0,0,0,1.3636363636363635,21.86776859504132,0.0,0.0,1.875
15,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,9,0,0,0,0,1.7727272727272727,16.08471074380165,0.0,0.0,2.4375
