B-01,B-02,B-04,B-05,B-06,B-07,B-08,B-09,B-10,B-11,B-12,B-13,B-14,B-15,B-16,B-17,B-18,B-19,B-20,B-21,B-22,B-23,Average,Variance,Zone 1,Zone 2,Zone 3
0,0,0,9,0,0,0,9,0,54,0,90,0,0,0,129,0,4,0,0,0,9,13.818181818181818,1077.9669421487606,0.0,25.8,10.9375
66,0,0,9,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,9,0,9,15.545454545454545,2785.6115702479333,0.0,0.0,21.375
66,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0,0,0,0,9,0,0,13.909090909090908,2433.719008264464,0.0,0.0,19.125
0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,6,0,0,0,9,30,5.454545454545454,272.15702479338836,0.0,0.0,7.5
0,10,0,9,0,0,0,9,0,0,0,75,0,0,0,0,6,0,0,0,9,30,6.7272727272727275,268.5619834710745,0.0,0.0,9.25
0,21,0,0,0,0,0,9,0,0,0,94,0,9,9,0,45,0,0,0,0,0,8.5,452.5227272727273,0.0,1.8,11.125
0,0,0,0,0,0,0,0,0,0,0,69,0,9,9,0,45,0,0,0,0,0,6.0,279.8181818181818,0.0,1.8,7.6875
0,0,0,0,0,0,0,0,0,0,0,57,0,9,0,0,30,9,0,0,0,0,4.7727272727272725,173.17561983471074,0.0,1.8,6.0
0,0,0,0,0,0,0,0,0,0,0,42,0,4,0,0,36,0,0,0,0,0,3.727272727272727,125.9256198347108,0.0,0.8,4.875
0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,6,9,0,0,0,0,3.1363636363636362,128.02685950413218,0.0,0.0,4.3125
0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,9,0,9,0,0,0,0,3.272727272727273,129.198347107438,0.0,1.8,3.9375
0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,9,0,9,0,0,0,0,3.1818181818181817,120.14876033057854,0.0,1.8,3.8125
